evidence_id,source_file,source_row,source_system,person_id,label,candidate_or_query,negative_signal,reason,review_status,reviewer,checked_at,note
NEG_00322,analytics_output/openalex_author_candidates.csv,445,OpenAlex,PERS_ebc1c3c2,Лундышева Ольга Владимировна,https://openalex.org/A5037190762,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Лундышева Ольга Владимировна; candidate=Ольга Владимировна Лундышева; works=1
NEG_00323,analytics_output/openalex_author_candidates.csv,448,OpenAlex,PERS_57082cac,М. А. Овчинникова,https://openalex.org/A5121876518,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. А. Овчинникова; candidate=М. А. Овчинникова; works=1
NEG_00324,analytics_output/openalex_author_candidates.csv,453,OpenAlex,PERS_d851ac20,М. В. Вершинина,https://openalex.org/A5015567244,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. В. Вершинина; candidate=М В Вершинина; works=2
NEG_00325,analytics_output/openalex_author_candidates.csv,454,OpenAlex,PERS_d851ac20,М. В. Вершинина,https://openalex.org/A5018528440,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. В. Вершинина; candidate=М В Вершинина; works=1
NEG_00326,analytics_output/openalex_author_candidates.csv,456,OpenAlex,PERS_ba537782,М. И. Петрова,https://openalex.org/A5102358298,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. И. Петрова; candidate=М И Петрова; works=1
NEG_00327,analytics_output/openalex_author_candidates.csv,457,OpenAlex,PERS_ba537782,М. И. Петрова,https://openalex.org/A5066219333,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. И. Петрова; candidate=М. И. Петрова; works=1
NEG_00328,analytics_output/openalex_author_candidates.csv,460,OpenAlex,PERS_0900c3c4,М. М. Фиалко,https://openalex.org/A5061978065,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. М. Фиалко; candidate=М. Фиалко; works=1
NEG_00329,analytics_output/openalex_author_candidates.csv,461,OpenAlex,PERS_0900c3c4,М. М. Фиалко,https://openalex.org/A5027780264,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. М. Фиалко; candidate=Н. М. Фиалко; works=1
NEG_00330,analytics_output/openalex_author_candidates.csv,462,OpenAlex,PERS_0900c3c4,М. М. Фиалко,https://openalex.org/A5066753457,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. М. Фиалко; candidate=Н М Фиалко; works=1
NEG_00331,analytics_output/openalex_author_candidates.csv,463,OpenAlex,PERS_0900c3c4,М. М. Фиалко,https://openalex.org/A5026252692,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. М. Фиалко; candidate=В М Фиалко; works=1
NEG_00332,analytics_output/openalex_author_candidates.csv,464,OpenAlex,PERS_e1d622e5,Мажитов Саттар Фазылович,https://openalex.org/A5078894194,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Мажитов Саттар Фазылович; candidate=Мажитов Саттар Фазылович; works=1
NEG_00333,analytics_output/openalex_author_candidates.csv,466,OpenAlex,PERS_fa58484d,Н. А. Александрова,https://openalex.org/A5084349485,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. А. Александрова; candidate=Н. А. Александрова; works=2
NEG_00334,analytics_output/openalex_author_candidates.csv,468,OpenAlex,PERS_fa58484d,Н. А. Александрова,https://openalex.org/A5128563755,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. А. Александрова; candidate=Н. А. Александрова; works=1
NEG_00335,analytics_output/openalex_author_candidates.csv,469,OpenAlex,PERS_fa58484d,Н. А. Александрова,https://openalex.org/A5108649682,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. А. Александрова; candidate=Н. А. Александрова; works=1
NEG_00336,analytics_output/openalex_author_candidates.csv,471,OpenAlex,PERS_9ddf9210,Нестеркин Сергей Петрович,https://openalex.org/A5112039343,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Нестеркин Сергей Петрович; candidate=Сергей Петрович Нестеркин; works=2
NEG_00337,analytics_output/openalex_author_candidates.csv,472,OpenAlex,PERS_9ddf9210,Нестеркин Сергей Петрович,https://openalex.org/A5114673228,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Нестеркин Сергей Петрович; candidate=Сергей Петрович Нестеркин; works=1
NEG_00338,analytics_output/openalex_author_candidates.csv,473,OpenAlex,PERS_147ab928,Никольская Ксения Дмитриевна,https://openalex.org/A5048044092,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Никольская Ксения Дмитриевна; candidate=Никольская Ксения Дмитриевна; works=1
NEG_00339,analytics_output/openalex_author_candidates.csv,475,OpenAlex,PERS_72d46eb6,С. С. Чистяков,https://openalex.org/A5062553293,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=С. С. Чистяков; candidate=С. Ю. Чистяков; works=1
NEG_00340,analytics_output/openalex_author_candidates.csv,481,OpenAlex,PERS_dd17649f,Светлов Роман Викторович,https://openalex.org/A5114456962,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Светлов Роман Викторович; candidate=Светлов Роман Викторович; works=1
NEG_00341,analytics_output/openalex_author_candidates.csv,482,OpenAlex,PERS_dd17649f,Светлов Роман Викторович,https://openalex.org/A5115003364,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Светлов Роман Викторович; candidate=Светлов Роман Викторович; works=1
NEG_00342,analytics_output/openalex_author_candidates.csv,483,OpenAlex,PERS_dd17649f,Светлов Роман Викторович,https://openalex.org/A5107164814,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Светлов Роман Викторович; candidate=Роман Викторович Светлов; works=1
NEG_00343,analytics_output/openalex_author_candidates.csv,486,OpenAlex,PERS_bbd15f4f,Степин А. А.,https://openalex.org/A5021987426,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Степин А. А.; candidate=А. Г. Степин; works=1
NEG_00344,analytics_output/openalex_author_candidates.csv,487,OpenAlex,PERS_bbd15f4f,Степин А. А.,https://openalex.org/A5051103187,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Степин А. А.; candidate=А. Г. Степин; works=2
NEG_00345,analytics_output/openalex_author_candidates.csv,488,OpenAlex,PERS_bbd15f4f,Степин А. А.,https://openalex.org/A5029765083,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Степин А. А.; candidate=А. А. Степин; works=1
NEG_00346,analytics_output/openalex_author_candidates.csv,489,OpenAlex,PERS_bbd15f4f,Степин А. А.,https://openalex.org/A5022521592,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Степин А. А.; candidate=А Д Степин; works=1
NEG_00347,analytics_output/openalex_author_candidates.csv,490,OpenAlex,PERS_6a165aa7,Хазизова Ксения Владимировна,https://openalex.org/A5086937556,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Хазизова Ксения Владимировна; candidate=Хазизова Ксения Владимировна; works=1
NEG_00348,analytics_output/openalex_author_candidates.csv,491,OpenAlex,PERS_f619aeed,Цендина Анна Дамдиновна,https://openalex.org/A5048281333,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Цендина Анна Дамдиновна; candidate=Цендина Анна Дамдиновна; works=1
NEG_00349,analytics_output/openalex_author_candidates.csv,492,OpenAlex,PERS_f619aeed,Цендина Анна Дамдиновна,https://openalex.org/A5126667450,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Цендина Анна Дамдиновна; candidate=Анна Дамдиновна Цендина; works=1
NEG_00350,analytics_output/openalex_author_candidates.csv,494,OpenAlex,PERS_94aa5d0a,Чернавин Георгий Игоревич,https://openalex.org/A5127163704,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Чернавин Георгий Игоревич; candidate=Георгий Игоревич Чернавин; works=2
NEG_00351,analytics_output/openalex_author_candidates.csv,496,OpenAlex,PERS_00c3b0cc,Щербак Мария Борисовна,https://openalex.org/A5122798614,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Щербак Мария Борисовна; candidate=Мария Борисовна Щербак; works=1
NEG_00352,analytics_output/openalex_author_candidates.csv,497,OpenAlex,PERS_b4cdbfb8,Эрман Владимир Гансович,https://openalex.org/A5077796074,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Эрман Владимир Гансович; candidate=Владимир Гансович Эрман; works=1
