microseries,label,presentation_id,year,series,l1,l2,title,matched_terms
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_8bce4f930d,2022,Roerich Readings,history,colonial,Дарджилингский период в научной карьере Ю.Н. Рериха,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_8ca083b138,2022,Roerich Readings,history,colonial,Памятные даты – стимул к новым поискам: 150 лет со дня рождения Павла Риттера и 120 лет со дня рождения Юрия Рериха. (доклад онлайн),рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_8f4eeac42e,2023,Roerich Readings,history,modern,Улан-Баторский период в научной карьере Ю.Н. Рериха. 1926-1927 годы,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_2d53080efa,2024,Roerich Readings,art_archaeology,modern,Некоторые тхангка из коллекции Ю.Н. Рериха (Новые исследования),юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_3262a00942,2024,Roerich Readings,history,medieval,Ю.Н. Рерих о происхождении монгольской письменности,юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_a07fb33bc9,2024,Roerich Readings,history,modern,"О письмах Ю.Н. Рериха из коллекции Д. Тарчина (Колумбийский университет, Нью-Йорк, США)",юрий_рерих|re:рерих
roerich_studies,Рериховедение и Кабинет Ю. Н. Рериха,PRES_465a702715,2025,Roerich Readings,history,modern,Вклад Ю.Н. Рериха в историю российских экспедиций в Центральную Азию. К 100-летию начала Центрально-Азиатской экспедиции Н.К. Рериха,рерих|юрий_рерих|re:рерих
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_6c8531953d,2004,Zograf Readings,philosophy,classical,Концепция спхоты в «Спхотасиддхи» Манданамишры,спхота|re:спхот
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_5b0c00b805,2006,Zograf Readings,linguistics,classical,Технические приспособления для рубрикации корней в «Дхатупатхе» Панини,панини|re:панин
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_6da6054f73,2008,Zograf Readings,linguistics,classical,Атманепада в санскрите и в грамматиках,re:граммат|re:санскрит.*(граммат|лексик|синтакс|глагол|имперфект)
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_9d84234785,2008,Zograf Readings,philosophy,classical,Терминология и грамматика в «Энциклопедии Абхидхармы» Васубандху,грамматика|re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_05a25bcc84,2012,Roerich Readings,philosophy,classical,Непосредственное восприятие через слово. По «Веданта-парибхаше» Дхармараджи,re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_e17d554abc,2012,Roerich Readings,linguistics,classical,Традиционный индийский комментарий как источник по изучению синтаксиса древнеиндийских языков,синтаксис
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_0aedd41026,2012,Zograf Readings,philosophy,classical,Непосредственное восприятие как знание из слов по материалам «Веданта-парибхаши» Дхармараджи,re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_5e3a0ceae6,2013,Roerich Readings,linguistics,unspecified,"Варна – фон, фонема, звукотип",варна
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_e9bb5a759b,2013,Zograf Readings,linguistics,classical,"Варна – это фонема, буква, звук или …?",варна
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_67151ae69e,2014,Zograf Readings,linguistics,classical,Грамматика Панини и механизм кодирования ведийского текста,грамматика|панини|re:панин|re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_71c7cc1a09,2014,Zograf Readings,philosophy,classical,"Спхота, джати, пашьянти и пратибха в «Вакьяпадии» — к проблеме разграничения терминов",спхота|re:спхот
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_f0240ba1c9,2016,Roerich Readings,linguistics,classical,Особенности жанра парибхаша на примере сутр Апастамбы,парибхаша|re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_becc032ebd,2016,Zograf Readings,philosophy,classical,Критика Шанкарой доктрины спхотавады,re:спхот
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_5a50ff4176,2018,Roerich Readings,religion,vedic,«Апастамба-яджна-парибхашасутра» (Āpastamba-yajña-paribhāṣāsūtra): проблемы перевода,re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_576ca11358,2019,Zograf Readings,religion,contemporary,«Возрожденные» ведийские ритуалы: яджна на Асси гхат и в школе девочек «Панини Канья Махавидьялая» в Варанаси,панини|re:панин
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_5e65d5094d,2019,Zograf Readings,linguistics,colonial,Двести лет санскритской лексикографии (1819‒2019),лексикография|re:лексикограф|re:санскрит.*(граммат|лексик|синтакс|глагол|имперфект)
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_5e8363f0d9,2019,Zograf Readings,linguistics,classical,Парибхаша — интерпретационные правила грамматики Панини,грамматика|панини|парибхаша|re:панин|re:граммат|re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_75e95131c2,2020,Roerich Readings,linguistics,classical,Санскритская грамматика и мирская мудрость,грамматика|re:граммат|re:санскрит.*(граммат|лексик|синтакс|глагол|имперфект)
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_49cbcdc1b0,2020,Zograf Readings,linguistics,medieval,Санскритские наречия в трудах бенгальских грамматистов (Дживы Госвамина и Баларамы Панчананы),re:граммат|re:санскрит.*(граммат|лексик|синтакс|глагол|имперфект)
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_f8d76687c8,2020,Zograf Readings,linguistics,classical,Пример использования парибхаш при прочтении сутр Панини,панини|парибхаша|re:панин|re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_2b593f9763,2021,Zograf Readings,linguistics,classical,Конструкция odanam pacyate и ее анализ в традиции Панини,панини|re:панин
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_5ec82e96d1,2021,Zograf Readings,linguistics,classical,Голубые лотосы санскритской лексикографии,лексикография|re:лексикограф|re:санскрит.*(граммат|лексик|синтакс|глагол|имперфект)
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_64d8c34063,2021,Zograf Readings,linguistics,classical,О «новых» теориях действия в грамматических трудах Нагеши Бхатты,re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_efa6368f8b,2021,Zograf Readings,linguistics,classical,Трактовка панинийского термина savarṇa комментаторами парибхаш,парибхаша|re:панин|re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_f1d3968b9f,2021,Zograf Readings,linguistics,classical,Опыт построения словаря-тезауруса древнеиндийской лингвистической терминологии (на материале грамматики Панини),грамматика|панини|re:панин|re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_3713c953c3,2022,Roerich Readings,linguistics,unspecified,Этимологическая классификация лексики в индийской и европейской грамматической традиции на примере языка куллуи,re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_bab6fc9b5c,2022,Roerich Readings,linguistics,classical,Немногие сведения о Нилакантхадикшитеграмматисте,re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_191e751374,2022,Zograf Readings,religion,medieval,Теоморфные образы варн санскрита в контексте индуистской тантры,варна
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_677299afaa,2022,Zograf Readings,linguistics,classical,Правило lopa в грамматике Панини,грамматика|панини|re:панин|re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_742bbb6f8d,2022,Zograf Readings,philosophy,classical,«Бахиранга-парибхаша»: последнее слово за Нагоджибхаттой или Бронкхорстом?,re:парибхаш
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_55975781a7,2024,Roerich Readings,history,vedic,К проблеме происхождения варны кшатриев: культ воинской элиты в индоарийской традиции (по данным археологии и петроглифики),варна
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_36658fe404,2024,Zograf Readings,history,colonial,Переписка О.Н. Бетлингка по поводу Петербургских словарей и судьба лексикографа,re:лексикограф
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_4ed8d23e80,2025,Zograf Readings,linguistics,classical,Синтез глагольной словоформы в грамматике Панини,грамматика|панини|re:панин|re:граммат
sanskrit_grammar_panini,Санскритская грамматика / Панини,PRES_0b6581f9ff,2026,Zograf Readings,linguistics,classical,Синтез сложных слов tatpuruṣa и karmadhāraya в грамматике Панини,грамматика|панини|re:панин|re:граммат
tibetology_himalaya,Тибетология / гималайский контур,PRES_3dfb43981f,2004,Zograf Readings,philosophy,classical,«Ум и знание» - тибетский учебник по теории познания,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_bb69fb252f,2006,Zograf Readings,religion,classical,О соотношении санскритского и тибетского текстов «Гимна Превосходящему богов» Шанкарасвамина,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_198427c45a,2007,Zograf Readings,religion,classical,«Гимн Таре» Сарваджнямитры и его тибетские переводы,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_3374abc140,2008,Roerich Readings,religion,classical,Двойная мандала в тибетском трактате «Вайдурья-карпо»,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_51d2d7154d,2009,Roerich Readings,religion,medieval,Тибетская джатака о Маллике как исток образа бхавачакры,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_dcfff95b9e,2009,Roerich Readings,religion,medieval,"Сравнительный анализ описаний буддийских монахинь в тибетской, китайской и японской агиографической литературе",тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_c1761df1ca,2009,Zograf Readings,religion,medieval,Древний тибетский сборник текстов по культам Махакалы и Вишну из рукописной коллекции ИВР РАН,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_a3fc81f164,2010,Roerich Readings,art_archaeology,modern,Ю.Н. Рерих: монография «Тибетская живопись»,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_c02c773749,2010,Roerich Readings,art_archaeology,medieval,(Киев). Композиционные особенности намтара «12 деяний Будды Шакьямуни» в тибетской традиции (тангки житийной серии музеев Украины),тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_fe7f9d9625,2010,Roerich Readings,linguistics,modern,Юрий Николаевич Рерих — исследователь тибетского языка,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_627e94e1ab,2010,Zograf Readings,religion,medieval,Тексты по культу Вишну-Нарасимхи в тибетском свитке XIII века,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_61eb101383,2011,Zograf Readings,literature,medieval,Поэтические жанры индийской литературы в тибетском буддийском каноне,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_235b11e4e7,2012,Roerich Readings,tibetology,medieval,Летописный текст и феномен «изображение» в буддийской традиции Тибета,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_56a96b450d,2012,Roerich Readings,linguistics,modern,Ю.Н. Рерих — выдающийся лингвист-тибетолог,re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_cf863a87de,2012,Roerich Readings,religion,medieval,Намтар Будды Шакьямуни в тибетской и китайской (пекинской) традициях (танки из коллекций Одесского и Киевского музеев Украины),танка|тибет|re:тибет|re:\bтанк[аи]?\b
tibetology_himalaya,Тибетология / гималайский контур,PRES_e5cc1bbb1d,2012,Zograf Readings,tibetology,colonial,"Ян Потоцкий и тибетская рукопись, найденная в Калмыкии",тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_bc5e88c7e6,2013,Roerich Readings,history,modern,Исторические исследования Ю.Н. Рериха в Ладакхе,ладакх|re:ладакх
tibetology_himalaya,Тибетология / гималайский контур,PRES_cf01dc9625,2013,Zograf Readings,religion,classical,"Садханы Харихарихаривахана-Авалокитешвары (Авалокитешвары, восседающего на Вишну, гаруде и льве) из тибетского буддийского канона C",тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_d53f641345,2014,Zograf Readings,religion,medieval,"О гимне Авалокитешваре, приписываемом тибетскому царю Сонгцэн-гампо",тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_08ba18875c,2015,Roerich Readings,literature,medieval,Дидактика и символика в тибетской литературе (на примере «Песни о роге яка» из собрания «сто тысяч песен Миларепы»),тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_8311e474f5,2015,Roerich Readings,art_archaeology,modern,"Белый Старец. Танка из коллекции Кабинета Юрия Рериха (ИВ РАН, Москва)",танка|re:\bтанк[аи]?\b
tibetology_himalaya,Тибетология / гималайский контур,PRES_00dba5f22c,2015,Zograf Readings,philosophy,contemporary,Что мы пьём? (анализ питья с позиций тибетской мадхьямаки и «многомировой» концепции Эверетта-Менского),тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_3c97651b93,2016,Roerich Readings,art_archaeology,medieval,Всадник Шамбалы (танка из собрания Мемориального кабинета Ю.Н. Рериха ИВ РАН),танка|re:\bтанк[аи]?\b
tibetology_himalaya,Тибетология / гималайский контур,PRES_bc71d23355,2016,Roerich Readings,linguistics,unspecified,Диалект амдо – нетоновый диалект тибетского языка,амдый|тибет|re:тибет|re:амдо
tibetology_himalaya,Тибетология / гималайский контур,PRES_0068d49980,2016,Zograf Readings,history,modern,Моравская миссия в Ладакхе. «Тибетское» христианство и вклад моравских братьев в развитие языка ладакхи,ладакх|тибет|re:тибет|re:ладакх
tibetology_himalaya,Тибетология / гималайский контур,PRES_149d1014af,2017,Roerich Readings,linguistics,medieval,Вопрос о дардском элементе в дотибетском населении Ладакха и Балтистана как лингвистическая проблема,балтистан|ладакх|re:тибет|re:ладакх|re:балтистан
tibetology_himalaya,Тибетология / гималайский контур,PRES_5dc09294c1,2017,Roerich Readings,history,colonial,Тибетский институт чой-йон (наставник-покровитель) в китайских источниках 17–18 вв,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_7501330de7,2017,Roerich Readings,linguistics,contemporary,Тибетский идиом области Амдо в наши дни: между диалектом и языком,амдый|тибет|re:тибет|re:амдо
tibetology_himalaya,Тибетология / гималайский контур,PRES_aab18847b3,2017,Roerich Readings,linguistics,modern,Ю.Н. Рерих о лхасском диалекте тибетского языка,лхасскома|тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_c892e395b5,2017,Roerich Readings,art_archaeology,medieval,"Изображение Канакавасты, архата из Кашмира: часть полиптиха или отдельная танка? (Танка из собрания Кабинета Ю.Н. Рериха, ИВ РАН, Москва)",танка|re:\bтанк[аи]?\b
tibetology_himalaya,Тибетология / гималайский контур,PRES_56ba477abf,2017,Zograf Readings,linguistics,contemporary,Борьба за собственный язык в Ладакхе,ладакх|re:ладакх
tibetology_himalaya,Тибетология / гималайский контур,PRES_390fabcbab,2018,Roerich Readings,history,medieval,Тибетский принцип чой-йон и его значение для тибето-цинских отношений,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_73997bde8a,2018,Roerich Readings,religion,medieval,"Поталака – местопребывание Авалокитешвары и один из его образов в тибетской традиции. (Танка из собрания Кабинета Ю.Н. Рериха, ИВ РАН, Москва)",танка|тибет|re:тибет|re:\bтанк[аи]?\b
tibetology_himalaya,Тибетология / гималайский контур,PRES_8ccd58e4ca,2018,Roerich Readings,linguistics,modern,Нетибетская лексика в тибетских диалектах Балтистана и Каргила: попытка этимологической классификации,балтистан|тибет|re:тибет|re:балтистан
tibetology_himalaya,Тибетология / гималайский контур,PRES_e63e2c0069,2018,Roerich Readings,art_archaeology,colonial,Живопись и графика Гималайского региона в коллекции И.П.Минаева (МАЭ РАН): некоторые аспекты атрибуции и интерпретации,гималайский
tibetology_himalaya,Тибетология / гималайский контур,PRES_fcdae5394d,2018,Roerich Readings,linguistics,modern,Этнокультурные особенности «Тибетско-русско-английского словаря с санскритскими параллелями» Ю.Н. Рериха,тибетско-русско-английский|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_297e814b9e,2018,Zograf Readings,tibetology,medieval,Индийские истоки тибетской историографии буддизма,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_5b141fa75a,2018,Zograf Readings,linguistics,contemporary,Борьба за собственный язык в Ладакхе (на материале полевых исследований),ладакх|re:ладакх
tibetology_himalaya,Тибетология / гималайский контур,PRES_62dd4b0700,2019,Roerich Readings,history,medieval,Тибето-китайские параллели в наименованиях и титулах регентов на примере текста декрета Далай-ламы V о назначении Сангье Гьяцо дэсридом (1679 г.),re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_5868b82012,2019,Zograf Readings,linguistics,colonial,Индийские и тибетские лингвистические штудии Д. Г. Мессершмидта,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_c0d93ccddb,2020,Roerich Readings,history,unspecified,Ю.Н. Рерих о кочевниках Тибета,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_d0e5bdbfaa,2020,Roerich Readings,history,medieval,Отражение монгольских имперских идей в тибетской историографии. LX РЕРИХОВСКИЕ ЧТЕНИЯ,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_ffd2c4b14a,2020,Roerich Readings,art_archaeology,unspecified,Две тханки из собрания И.П. Минаева (МАЭ РАН) и традиция странствующих рассказчиков (лама манипа) в Гималайском регионе,гималайский|re:тханк
tibetology_himalaya,Тибетология / гималайский контур,PRES_492286eaea,2020,Zograf Readings,history,medieval,Очаги обнаружения санскритских рукописей на территории Тибета,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_4d1ebe16f0,2020,Zograf Readings,art_archaeology,unspecified,Тханки в собрании И. П. Минаева (МАЭ РАН),re:тханк
tibetology_himalaya,Тибетология / гималайский контур,PRES_e3fe863ea8,2020,Zograf Readings,tibetology,contemporary,Текущие переводческие проекты Фонда «Сохраним Тибет!» и изд-ва «Нартанг»,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_5cc77e65a5,2021,Roerich Readings,history,medieval,Магические средства ведения войны на монголо-тибетском фронте,re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_9d2b60c41e,2021,Roerich Readings,linguistics,modern,Вклад Ю.Н. Рериха в развитие тибетского языкознания,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_9dae5c811e,2021,Roerich Readings,history,medieval,Захват джунгарами Тибета в 1717 г,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_d94f99723b,2021,Roerich Readings,history,contemporary,Ю.М. Парфионович: штрихи жизненного пути. Парфионович – продолжатель исследований Ю.Н. Рериха в области тибетологии. Совместная деятельность Ю.М. Парфионовича и В. С. Дылыковой по изучению и переводу «Калачакра-тантры». И.В. Григорьев. Ю.М. Парфионович и будущее отечественной буддологии,re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_27d5db2ff5,2021,Zograf Readings,linguistics,unspecified,Санскритский перевод одного тибетского текста,тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_6639f5e148,2022,Roerich Readings,linguistics,medieval,К реконструкции языковых контактов в области Шангшунг в дотибетскую эпоху,шангшунг|re:тибет|re:шангшунг
tibetology_himalaya,Тибетология / гималайский контур,PRES_6db1d38cf2,2022,Roerich Readings,history,colonial,"Трактат Марко Паллиса, предостерегающий Тибет о последствиях Кали-юги (об атрибутировании и содержании тибетского ксилографа из Архива музея Рерихов (Филиал Государственного музея Востока))",тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_b57a66fc22,2023,Roerich Readings,religion,modern,"Журнал “Stepping stones” – гималайская культура, буддизм и философия перенниализма сквозь призму взглядов европейских исследователей",гималайский
tibetology_himalaya,Тибетология / гималайский контур,PRES_4cc2a9fead,2025,Roerich Readings,history,medieval,Отношения между государством Корё и Тибетом в эпоху Юань (конец XIII – начало XIV вв.),тибет|re:тибет
tibetology_himalaya,Тибетология / гималайский контур,PRES_0f4f24f569,2025,Zograf Readings,religion,medieval,Проблемы изучения традиционного индийского текста «Абхисамая-аланкара» (на тибетском языке),тибет|re:тибет
vedic_studies,Ведийские исследования,PRES_ba501c2543,2004,Zograf Readings,literature,vedic,Эротика в Ригведе: мужское и женское начало,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_ec5840a950,2004,Zograf Readings,linguistics,vedic,Еще раз о слове ātman в Ригведе,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_55fff640ca,2007,Zograf Readings,history,vedic,К вопросу о средствах передвижения в Ригведе,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_7a09ad99d1,2008,Zograf Readings,religion,classical,Атхарваведа-паришишта XIXb: к вопросу о происхождении ритуалов Натьяшастры,re:атхарвавед
vedic_studies,Ведийские исследования,PRES_cac5d44443,2008,Zograf Readings,religion,vedic,О символике ладьи в «Ригведе»,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_9bda829b36,2009,Zograf Readings,linguistics,vedic,Ведийское samudra-: к вопросу о широких водных пространствах в текстах самхит,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_b3dcf19ef2,2009,Zograf Readings,linguistics,vedic,Индоевропейская формула «храни мужей и скот» в ведийских и постведийских текстах,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_4b0c3f7190,2010,Roerich Readings,history,vedic,Чему учили люди дасью? (по материалам ранних ведийских текстов),ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_78a007f5fb,2010,Zograf Readings,linguistics,vedic,О древнеиндийской практике обучения ведийскому тексту,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_99bd862130,2010,Zograf Readings,philosophy,vedic,Семантика глагольного корня muc- и проблематика духовного освобождения в ведийских упанишадах,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_cb03ffd1cc,2011,Zograf Readings,history,vedic,Половозрастная стратификация общества в ведийских текстах,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_e2d0ac8c94,2011,Zograf Readings,linguistics,vedic,Категории описания священной речи в «Ригведапратишакхье»,re:ригвед
vedic_studies,Ведийские исследования,PRES_6436980fe8,2012,Roerich Readings,religion,vedic,Śradīḥ púraḥ: ранневедийский текст и ритуал,re:ведийск
vedic_studies,Ведийские исследования,PRES_74936e5d59,2012,Roerich Readings,linguistics,vedic,К этимологии ведийского sarámā,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_b48f6f5ffd,2012,Zograf Readings,religion,vedic,Символические фигуры «Ригведы» (на примере гимна «К Речи»),ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_fe7edab64d,2012,Zograf Readings,philosophy,vedic,Об употреблении слова ātman в «Ригведе»,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_f978f939da,2013,Zograf Readings,linguistics,vedic,О звуковом составе ведийского текста,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_51ca649214,2014,Zograf Readings,religion,vedic,Брахманы намбудири: некоторые особенности традиции передачи ведийских текстов,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_67151ae69e,2014,Zograf Readings,linguistics,classical,Грамматика Панини и механизм кодирования ведийского текста,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_f0c510e9df,2014,Zograf Readings,linguistics,vedic,К вопросу о письменной фиксации Ригведы,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_5e2b4790e6,2015,Roerich Readings,linguistics,classical,О брахманических этимологиях,брахманический
vedic_studies,Ведийские исследования,PRES_91225c7c40,2015,Roerich Readings,religion,vedic,Образ Сомы в ведийской и эпической традиции,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_0cfab3c29b,2015,Zograf Readings,linguistics,vedic,Расширение и распространение: о некоторых особенностях употребления глагольного корня bṛh в «Ригведе»,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_eb575eaa4d,2015,Zograf Readings,linguistics,vedic,Был ли Яма пессимистом? Значение частицы gha и ее индоевропейские параллели (К интерпретации стиха Ригведа,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_77c95981ae,2016,Roerich Readings,religion,classical,Миф о сожжении Трипуры на перекрестках ведийской и эпической традиции,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_10a4d70166,2016,Zograf Readings,philosophy,classical,"Ведийские истоки перспективизма Бхартрихари С. Л. Бурмистров. Пауль Дойссен (1845—1919): веданта, европейская философия и философская компаративистика",ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_2a0e1b2cbb,2016,Zograf Readings,linguistics,vedic,К вопросу об индоевропейских параллелях ведийским vrātya,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_ba7098c9bc,2016,Zograf Readings,linguistics,vedic,К интерпретации ведийского понятия krátu-,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_36a14e8fd3,2017,Roerich Readings,linguistics,vedic,Об интерпретационном коде ранневедийской литературы (вед. śatabhuji),re:ведийск
vedic_studies,Ведийские исследования,PRES_79b076d481,2017,Zograf Readings,linguistics,vedic,К вопросу о лексике индивидуального субъективного начала в ведийском языке,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_9aff1006ae,2018,Roerich Readings,religion,classical,"Вратьи и чакравартины: образ Миродержца в Древней Индии в палийских, санскритских и ведийских источниках",ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_7a7018c850,2018,Zograf Readings,linguistics,vedic,101 синоним воды в ведийском словаре «Нигханту»,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_c78df41b2d,2018,Zograf Readings,linguistics,vedic,О названиях пчелы в ведийском языке,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_d78288c37d,2018,Zograf Readings,linguistics,vedic,Мантра и сутра как форма построения ведийских текстов,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_4468815627,2019,Zograf Readings,literature,vedic,Атхарваведа 1.2. (Шаунака): дополнение к переводам,атхарвавед|re:атхарвавед
vedic_studies,Ведийские исследования,PRES_576ca11358,2019,Zograf Readings,religion,contemporary,«Возрожденные» ведийские ритуалы: яджна на Асси гхат и в школе девочек «Панини Канья Махавидьялая» в Варанаси,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_b663d501fd,2019,Zograf Readings,philosophy,vedic,Понятие manas в Ригведе,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_69020aec6c,2020,Roerich Readings,literature,vedic,"К анализу стиха Ригведа 1.120.11, или Предварительные заметки о ведийском автомобиле",ведийский|ригведа|re:ведийск|re:ригвед
vedic_studies,Ведийские исследования,PRES_5c43b881ec,2020,Zograf Readings,linguistics,vedic,Фоносемантическая структура ведийского текста (на примере гимна Ригведы I.7),ведийский|ригведа|re:ведийск|re:ригвед
vedic_studies,Ведийские исследования,PRES_213b0b1de9,2021,Roerich Readings,linguistics,vedic,Пятнистый охотничий зверь индоевропейцев и «Атхарваведа»,атхарвавед|re:атхарвавед
vedic_studies,Ведийские исследования,PRES_69e4c50d4d,2021,Roerich Readings,religion,vedic,"(НИ, Москва). Сура (surā) в ведийских ритуалах Ваджапея и Саутрамани",ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_125338df77,2021,Zograf Readings,philosophy,modern,Ведийский санскрит и индийская философия в творчестве композитора А. Н. Скрябина,ведийский|re:ведийск
