thread_root_id,year,thread_subject,primary_topic,list_function,message_count,author_count,reply_count,reply_density
044103,2016,Correction: Nepalese Documents Database,Digital resources and tools,digital resource/tool,1,1,0,0.0
044110,2016,"INDOLOGY Digest, Vol 44, Issue 15",List administration,list administration,1,1,0,0.0
044112,2016,A workshop on Pāṇini’s Aṣṭādhyāyī with Dr. Rama Nath Sharma in India,Announcements and events,announcement/event,1,1,0,0.0
044121,2016,Contest of the vital functions,General scholarly discussion,general discussion,1,1,0,0.0
044122,2016,"Workshop on histories of rasāyana, kāyakalpa and bcud len at Vienna university, Oct 21-22, 2016",Announcements and events,announcement/event,1,1,0,0.0
044125,2016,Story in South Asian Literature?,General scholarly discussion,general discussion,1,1,0,0.0
044159,2016,French textbooks in pdf,Bibliographic requests,bibliographic request,1,1,0,0.0
044173,2016,just published,General scholarly discussion,general discussion,1,1,0,0.0
044185,2016,PDF request: Some Mahabharata's verses,Bibliographic requests,bibliographic request,1,1,0,0.0
044192,2016,"""Discovering De Jong"" Conference at Canterbury University, New Zealand, November 23-24 2016",Announcements and events,announcement/event,1,1,0,0.0
044193,2016,Sarvanukramani,General scholarly discussion,general discussion,1,1,0,0.0
044194,2016,Got it! Re: Sarvanukramani,General scholarly discussion,general discussion,1,1,0,0.0
044195,2016,"Oberlin College: Assistant Professor of South Asian Religions and Gender, Sexuality, and Feminist Studies",General scholarly discussion,general discussion,1,1,0,0.0
044198,2016,Manipal University - Mahabharata Project job notification,Announcements and events,job/position,1,1,0,0.0
044200,2016,Nīlakēci verses 829 and 830,General scholarly discussion,general discussion,1,1,0,0.0
044202,2016,Swadeshi Indology Conference,Announcements and events,announcement/event,1,1,0,0.0
044203,2016,Announcement of a workshop on Sanskrit Computational Linguistics and Digital Libraries,Announcements and events,announcement/event,1,1,0,0.0
044204,2016,,General scholarly discussion,general discussion,1,1,0,0.0
044205,2016,Catalogue of Indian Astronomical Instruments A-E,Manuscripts and epigraphy,general discussion,1,1,0,0.0
044209,2016,PDF Request: Sharma's Elements of Poetry in the Mahābhārata (1964),Bibliographic requests,bibliographic request,1,1,0,0.0
044211,2016,Kishor Kumar Chakrabarti,General scholarly discussion,general discussion,1,1,0,0.0
044215,2016,Indica et Buddhica - Journals with Buddhist Studies material (EPUB &c. for e-book readers),General scholarly discussion,general discussion,1,1,0,0.0
044218,2016,Altar of Fire Movie,General scholarly discussion,general discussion,1,1,0,0.0
044220,2016,Indologist at Center of Sexual Harassment Mess at Berkeley,General scholarly discussion,general discussion,1,1,0,0.0
044221,2016,memory,General scholarly discussion,general discussion,1,1,0,0.0
044222,2016,Email for Prof. Pushpa Prasad?,General scholarly discussion,general discussion,1,1,0,0.0
044223,2016,List of NMM manuscripts?,General scholarly discussion,general discussion,1,1,0,0.0
044224,2016,Chinmaya University Faculty Recruitment | Call for Applications,General scholarly discussion,general discussion,1,1,0,0.0
044225,2016,Tibetan and English Language Instructors,General scholarly discussion,general discussion,1,1,0,0.0
044228,2016,How a thousand-year-old Sanskrit love poem has travelled the world!,General scholarly discussion,general discussion,1,1,0,0.0
044234,2016,Sanskrit and Panjabi Culture?,History and culture,general discussion,1,1,0,0.0
044237,2016,New e-texts added to Muktabodha Digital Library,Digital resources and tools,digital resource/tool,1,1,0,0.0
044238,2016,PDF of Gaurinath Sastri article ('Post-Gadadhara Naiyayikas'),Bibliographic requests,bibliographic request,1,1,0,0.0
044250,2016,vidūṣaka?,General scholarly discussion,general discussion,1,1,0,0.0
044252,2016,clearer Q re: vidūṣaka?,General scholarly discussion,general discussion,1,1,0,0.0
044255,2016,McGill University: Position in South Asian Religions,Announcements and events,job/position,1,1,0,0.0
044256,2016,Bhuktitraya,General scholarly discussion,general discussion,1,1,0,0.0
044277,2016,Date of Sankara (again),General scholarly discussion,general discussion,1,1,0,0.0
044278,2016,clearer Q re: vidūṣaka? (on behalf of Rich Salomon),General scholarly discussion,general discussion,1,1,0,0.0
044281,2016,Vedic word cloud,Veda and ritual,general discussion,1,1,0,0.0
044282,2016,Link to Vedic word cloud,Veda and ritual,general discussion,1,1,0,0.0
044283,2016,Lecturer in Tibetan Buddhism,General scholarly discussion,job/position,1,1,0,0.0
044295,2016,"Deadline: International Workshop on Tantric Studies, Manipal, India January 23-27, 2017",Announcements and events,announcement/event,1,1,0,0.0
044299,2016,2016 Buddhist Studies Call for Applications,General scholarly discussion,general discussion,1,1,0,0.0
044300,2016,EAAA conference Panels' info,Announcements and events,announcement/event,1,1,0,0.0
044302,2016,Font family for Indian scripts (Google Noto Fonts),Digital resources and tools,digital resource/tool,1,1,0,0.0
044317,2016,EJVS new issue: Ten Kings' Battle in Rgveda,Veda and ritual,general discussion,1,1,0,0.0
044325,2016,British Library's Endangered Archives Programme,Announcements and events,announcement/event,1,1,0,0.0
044331,2016,Pdfs of Abdhi-Nauyāna-Mīmāṃsā and Paryaṭanamīmāṃsā,General scholarly discussion,general discussion,1,1,0,0.0
044335,2016,scan?,Bibliographic requests,bibliographic request,1,1,0,0.0
044347,2016,nostalgia,General scholarly discussion,general discussion,1,1,0,0.0
044350,2016,"INDOLOGY Digest, Vol 45, Issue 13",List administration,list administration,1,1,0,0.0
044355,2016,Request,Bibliographic requests,general discussion,1,1,0,0.0
044360,2016,Roundtable on Sexual Harassment in the field of South Asian Studies: A community discussion,General scholarly discussion,general discussion,1,1,0,0.0
044366,2016,"Call for papers - 'Rediscovering Telangana-An International Seminar on the recent trends in Archaeology, Art'",Announcements and events,announcement/event,1,1,0,0.0
044383,2016,general academic news,General scholarly discussion,general discussion,1,1,0,0.0
044391,2016,"Christian Novetzke's new book on Vernacularization, Religion, and the Premodern Public Sphere in India",History and culture,general discussion,1,1,0,0.0
044408,2016,Pāṇini’s in Auroville with Dr. Rama Nath Sharma,Grammar and linguistics,philological discussion,1,1,0,0.0
044432,2016,"Fire, Death and Philosophy. A History of Ancient Indian Thinking - website in English",Digital resources and tools,digital resource/tool,1,1,0,0.0
044434,2016,sanskrit and the 2011 census,General scholarly discussion,general discussion,1,1,0,0.0
044435,2016,Job Posting for South Asian Studies Librarian,Announcements and events,job/position,1,1,0,0.0
044436,2016,Chicago B style and Footnotes,General scholarly discussion,general discussion,1,1,0,0.0
044437,2016,World Sanskrit Conference 2018: First Circular,Announcements and events,announcement/event,1,1,0,0.0
044438,2016,Frits Staal's last visit to the US,General scholarly discussion,general discussion,1,1,0,0.0
044459,2016,Translation of yaṣṭihastaya,Texts and philology,philological discussion,1,1,0,0.0
044467,2016,Searching PDF of Nyāyadarśanabinduḥ by Kālipāda Tarkācārya,Bibliographic requests,bibliographic request,1,1,0,0.0
044473,2016,advertisement: full professorship of Indology at LMU Munich,General scholarly discussion,job/position,1,1,0,0.0
044474,2016,Encyclopedia of Indian Religions | vol. on Hinduism and Tribal Religions,General scholarly discussion,general discussion,1,1,0,0.0
044475,2016,colloquium at the University of Cambridge on vākyārtha,General scholarly discussion,general discussion,1,1,0,0.0
044492,2016,Application Deadline Extended: International Tantra Workshop (Manipal University),Announcements and events,announcement/event,1,1,0,0.0
044493,2016,STIMW - Call for Papers,Announcements and events,announcement/event,1,1,0,0.0
044525,2016,Publication Announcement: The bodhisattvamārga in the Śikṣāsamuccaya,General scholarly discussion,general discussion,1,1,0,0.0
044526,2016,"Text reading workshop on ""Pramana Paddhati"" a philosophical monograph on epistemology",Announcements and events,announcement/event,1,1,0,0.0
044527,2016,"CFP: South Asian Book History Workshop, March 9-10 2017, Delhi",Announcements and events,announcement/event,1,1,0,0.0
044533,2016,Ludo Rocher (from Belgium),General scholarly discussion,general discussion,1,1,0,0.0
044534,2016,"Publication announcement: ""Of Gods and Books. Ritual and Knowledge Transmission in the Manuscript Cultures of Premodern India""",Veda and ritual,philological discussion,1,1,0,0.0
044544,2016,Digitized volumes of the Journal of Bombay Asiatic Society,General scholarly discussion,general discussion,1,1,0,0.0
044554,2016,postdoc position in Zürich for research on the Paippalāda Recension of the Atharvaveda,Announcements and events,job/position,1,1,0,0.0
044571,2016,GRETIL update #476,Digital resources and tools,digital resource/tool,1,1,0,0.0
044599,2016,Bṛhacchabdaratna of Haridīkṣita,General scholarly discussion,general discussion,1,1,0,0.0
044639,2016,New Publication: Uttarakāṇḍa,General scholarly discussion,announcement/event,1,1,0,0.0
044670,2016,"Deadline Reminder: Rasa Theory Workshop, Manipal, India (February 13-17, 2017)",Announcements and events,announcement/event,1,1,0,0.0
044686,2016,"PDF of 'Sahānumaraṇaviveka of Anantarāma' (Calcutta, 1979)",Bibliographic requests,bibliographic request,1,1,0,0.0
044702,2016,Padma Purana,Texts and philology,general discussion,1,1,0,0.0
044726,2016,Second Call for Participation: Workshop on Skt Comp Ling and Digital Libraries at Varanasi,Announcements and events,announcement/event,1,1,0,0.0
044728,2016,CORRECTION: Vālmīki’s first śloka,General scholarly discussion,general discussion,1,1,0,0.0
044735,2016,rice,General scholarly discussion,general discussion,1,1,0,0.0
044737,2016,Several names of geographical objects in India,History and culture,general discussion,1,1,0,0.0
044745,2016,"Vijri, Ancient History of Saurashtra",History and culture,general discussion,1,1,0,0.0
044747,2016,Indology nowadays: A Winter School on the Legacy of Paul Thieme 21st-22nd Februar,General scholarly discussion,general discussion,1,1,0,0.0
044748,2016,article by Percy Brown,General scholarly discussion,general discussion,1,1,0,0.0
044749,2016,Takeover of temples by government in North India,History and culture,general discussion,1,1,0,0.0
044768,2016,"Jainism and Buddhism, SOAS 17-18 March 2017",General scholarly discussion,general discussion,1,1,0,0.0
044780,2016,Edited Volume Announcement: Indian Ethics (Apologies for Cross Posting),General scholarly discussion,general discussion,1,1,0,0.0
044782,2016,Interviews at the Indian Philosophy Blog,General scholarly discussion,general discussion,1,1,0,0.0
044785,2016,Jinadatta’s Vivekavilāsa,General scholarly discussion,general discussion,1,1,0,0.0
044787,2016,some jobs being advertised,General scholarly discussion,general discussion,1,1,0,0.0
044790,2016,"ENJEUX DE LA PHILOLOGIE INDIENNE : traditions, éditions, traductions/transferts ISSUES IN INDIAN PHILOLOGY: Traditions, Editions, Translations/Transfers Paris, Collège de France, 5-7 décembre 2016",General scholarly discussion,general discussion,1,1,0,0.0
044795,2016,HarfBuzz in LibreOffice,General scholarly discussion,general discussion,1,1,0,0.0
044796,2016,"ENJEUX DE LA PHILOLOGIE INDIENNE : traditions, éditions, traductions/transferts ISSUES IN INDIAN PHILOLOGY: Traditions, Editions, Translations/Transfers Paris, Collège de France, 5-7 décembre 2016",General scholarly discussion,general discussion,1,1,0,0.0
044798,2016,Downloading etexts from TITUS,General scholarly discussion,general discussion,1,1,0,0.0
044799,2016,Sagar Journal Call for Papers,Announcements and events,announcement/event,1,1,0,0.0
044803,2016,Call for Application,General scholarly discussion,general discussion,1,1,0,0.0
044817,2016,RORI Jodhpur,General scholarly discussion,general discussion,1,1,0,0.0
044831,2016,New publication: “Chitranaishadham: The picturesque tale of King Nala”,History and culture,announcement/event,1,1,0,0.0
044832,2016,The digitized Sanskrit books from the University of Toronto available free at Archive.org,General scholarly discussion,general discussion,1,1,0,0.0
044834,2016,International workshop on Sanskrit Computational Linguistics - Jan 2-5,Announcements and events,announcement/event,1,1,0,0.0
044840,2016,Request for address,Bibliographic requests,general discussion,1,1,0,0.0
044842,2016,Help,General scholarly discussion,identification/help request,1,1,0,0.0
044846,2016,Malayalam at Tübingen in February / March 2017,General scholarly discussion,general discussion,1,1,0,0.0
044848,2016,Workshop - Bridging the Gap Between Sanskrit CL Tools & Management of Sanskrit DL,Announcements and events,announcement/event,1,1,0,0.0
044852,2016,UC Davis Graduate Group in the Study of Religion,History and culture,general discussion,1,1,0,0.0
044853,2016,"CFP ‘Communicating Jainism’, EASR 2017 (KULeuven, 18-21 September 2017)",Announcements and events,announcement/event,1,1,0,0.0
044854,2016,Conference announcement,Announcements and events,announcement/event,1,1,0,0.0
044856,2016,(relatively) recent issue of Bulletin d'Etudes Indiennes (BEI): N ° 32 (2014),General scholarly discussion,general discussion,1,1,0,0.0
044857,2016,"recent issue of Bulletin d'Etudes Indiennes, N ° 33 (2015) N ° 33 (2015) De l’Inde au Cambodge, Hommage à Bruno Dagens",General scholarly discussion,general discussion,1,1,0,0.0
044863,2016,VOHD vols in catalogues.indology.info,General scholarly discussion,general discussion,1,1,0,0.0
044867,2016,Representation of multiples of 10 and 100 in the Malayalam script,General scholarly discussion,general discussion,1,1,1,1.0
044869,2016,Errata to my edition of the Viṁśikā,Texts and philology,philological discussion,1,1,0,0.0
044881,2016,"Just out / Vient de paraître / Neu erschienen : Vedic Śākhās: past, present, future HOS – Opera Minora IX – Cambridge (Mass.) 2016",Veda and ritual,general discussion,1,1,0,0.0
044885,2016,Obituary: James W. Gair (1927-2016),General scholarly discussion,obituary/memorial,1,1,0,0.0
044889,2016,formation à la numismatique,General scholarly discussion,general discussion,1,1,0,0.0
044900,2016,Kannada at Würzburg in March / April 2017,General scholarly discussion,general discussion,1,1,0,0.0
044901,2016,A Christmas present from the Bodleian Libraries,General scholarly discussion,general discussion,1,1,0,0.0
044912,2016,Merry Christmas and Happy New Year to All!,General scholarly discussion,general discussion,1,1,0,0.0
044918,2016,Pdf request - South Asia Archive,Bibliographic requests,bibliographic request,1,1,0,0.0
044919,2016,question about Tamil document,General scholarly discussion,identification/help request,1,1,0,0.0
044920,2016,"Call for applications for the Shinjo Ito and Sheng Yen Postdoctoral Fellowships in Buddhist Studies at UC Berkeley, 2017-2019",General scholarly discussion,general discussion,1,1,0,0.0
044926,2017,Happy New Year,General scholarly discussion,general discussion,1,1,0,0.0
044931,2017,Call for papers for International Conference on New frontiers in Sanskrit and Indic Knowledge,Announcements and events,announcement/event,1,1,0,0.0
044940,2017,Rajasthani demon,General scholarly discussion,general discussion,1,1,0,0.0
044965,2017,Pdf request - Yaksha Cult and Iconography,Bibliographic requests,bibliographic request,1,1,0,0.0
044967,2017,A series of verses on Rāvaṇa by one poetaster and two great Skt. writers,General scholarly discussion,general discussion,1,1,0,0.0
044970,2017,Attantya Abhava,General scholarly discussion,general discussion,1,1,0,0.0
044988,2017,Journal of Oriental Institute,General scholarly discussion,general discussion,1,1,0,0.0
044989,2017,New Doc 58.pdf,Bibliographic requests,bibliographic request,1,1,0,0.0
044990,2017,Journal of Oriental Institute Vol.-65,General scholarly discussion,general discussion,1,1,0,0.0
044997,2017,Call for Contributions for the Encyclopedia of Indian Religions (Hinduism Section),General scholarly discussion,general discussion,1,1,0,0.0
045018,2017,Rangaramanuja Bhashya for Upanishads books help request,Bibliographic requests,identification/help request,1,1,0,0.0
045020,2017,Sita Ravana conversation,General scholarly discussion,general discussion,1,1,0,0.0
045024,2017,HETTWABHASH-Etymology,General scholarly discussion,philological discussion,1,1,0,0.0
045026,2017,two new issues of Electronic Journal of Vedic Studies,Veda and ritual,general discussion,1,1,0,0.0
045034,2017,Rāvaṇa's response to Sītā,General scholarly discussion,debate/controversy,1,1,0,0.0
045038,2017,random unsubscriptions from INDOLOGY,General scholarly discussion,general discussion,1,1,0,0.0
045048,2017,Author and editor book proposals,General scholarly discussion,general discussion,1,1,0,0.0
045051,2017,Celebration,General scholarly discussion,general discussion,1,1,0,0.0
045054,2017,Ravana responding to Sita,General scholarly discussion,general discussion,1,1,0,0.0
045056,2017,Scan request,Bibliographic requests,bibliographic request,1,1,0,0.0
045066,2017,Hathi Trust request,Bibliographic requests,general discussion,1,1,0,0.0
045067,2017,unpublished thesis,General scholarly discussion,general discussion,1,1,0,0.0
045071,2017,Jews and Hindus in Indology: A Second Response to Eli Franco,General scholarly discussion,debate/controversy,1,1,0,0.0
045087,2017,Job in Gandhinagar,Announcements and events,job/position,1,1,0,0.0
045092,2017,"HTML definition of Unicode characters for r and l with ""underring""?",Digital resources and tools,digital resource/tool,1,1,1,1.0
045097,2017,"Lecture by Dr Elaine Fisher in the Centre for Religious Studies, Manipal University",Announcements and events,announcement/event,1,1,0,0.0
045101,2017,"Lecture by Prof John Nemec in the Centre for Religious Studies, Manipal University",Announcements and events,announcement/event,1,1,0,0.0
045102,2017,Scan needed,Bibliographic requests,bibliographic request,1,1,0,0.0
045103,2017,New Publication: Adaptive Reuse - Aspects of Creativity in South Asian Cultural History,History and culture,announcement/event,1,1,0,0.0
045104,2017,India’s response to the holocaust and its perception of Hitler,History and culture,debate/controversy,1,1,0,0.0
045105,2017,Narasiṅha 1,General scholarly discussion,general discussion,1,1,0,0.0
045106,2017,"Mahabharata, on a yoni tirtha.",Texts and philology,general discussion,1,1,0,0.0
045109,2017,Mélanges en l'honneur de Jean-Marie VERPOORTEN ACTA ORIENTALIA BELGICA 30,General scholarly discussion,general discussion,1,1,0,0.0
045110,2017,pdf request,Bibliographic requests,bibliographic request,1,1,0,0.0
045112,2017,Vedic Concordance,Veda and ritual,general discussion,1,1,0,0.0
045113,2017,two EFEO positions advertized,General scholarly discussion,general discussion,1,1,0,0.0
045114,2017,Ludo Rocher Obituary,General scholarly discussion,obituary/memorial,1,1,0,0.0
045115,2017,New Publication of the French Institute of Pondicherry,General scholarly discussion,announcement/event,1,1,0,0.0
045118,2017,announcement reprinted edition of Kāvya in South India. Old Tamil Caṅkam Poetry (2001),Texts and philology,philological discussion,1,1,0,0.0
045133,2017,Help with e-mail addresses again,General scholarly discussion,identification/help request,1,1,0,0.0
045134,2017,detailed maps of undivided Andhra Pradesh,General scholarly discussion,general discussion,1,1,0,0.0
045142,2017,wrong email,General scholarly discussion,general discussion,1,1,0,0.0
045143,2017,Discussing Academia.edu - correction,General scholarly discussion,general discussion,1,1,0,0.0
045149,2017,Siddhantakaumudi unicode in XML,Digital resources and tools,digital resource/tool,1,1,0,0.0
045152,2017,Sanskrit Reading Room,General scholarly discussion,philological discussion,1,1,0,0.0
045156,2017,Spalding Symposium on Indian Religions - booking open,Announcements and events,announcement/event,1,1,0,0.0
045202,2017,Basílica do Bom Jesus in Konkani and Hindi,General scholarly discussion,general discussion,1,1,0,0.0
045204,2017,"New book: Shared Characters in Jain, Buddhist and Hindu Narrative",Buddhism and Jainism,general discussion,1,1,0,0.0
045205,2017,Contact information of Santosh Kumari Sharma,General scholarly discussion,general discussion,1,1,0,0.0
045206,2017,History of Nirnayasagara Press,History and culture,general discussion,1,1,0,0.0
045208,2017,A Purāṇic myth on Nārada and Urvaśī,General scholarly discussion,general discussion,1,1,0,0.0
045210,2017,svayaṃvara,General scholarly discussion,general discussion,1,1,0,0.0
045211,2017,A Purāṇic myth on Nārada and Urvaśī,General scholarly discussion,general discussion,1,1,1,1.0
045214,2017,Yoga and Sexual Violence Conference/Workshop: Save the Date,Announcements and events,announcement/event,1,1,0,0.0
045221,2017,Conduct of discussion on this list.,General scholarly discussion,general discussion,1,1,0,0.0
045225,2017,Taittiriya Pratisakya and gumkara,General scholarly discussion,general discussion,1,1,0,0.0
045226,2017,GRETIL update #478,Digital resources and tools,digital resource/tool,1,1,0,0.0
045228,2017,John and Mary Brockington Rāmāyaṇa archive: update,Texts and philology,general discussion,1,1,0,0.0
045241,2017,Resource for Bhāṣā dictionaries,General scholarly discussion,general discussion,1,1,0,0.0
045255,2017,Ashtanga Pranama,General scholarly discussion,general discussion,1,1,0,0.0
045262,2017,Third International Intensive Course in Old Javanese,Announcements and events,announcement/event,1,1,0,0.0
045266,2017,Call for Papers.pdf,Announcements and events,announcement/event,1,1,0,0.0
045267,2017,job advertisement at the University of Vienna,Announcements and events,job/position,1,1,0,0.0
045272,2017,CFP: The Art of Commentary (AAR 2017),Announcements and events,announcement/event,1,1,0,0.0
045274,2017,session,General scholarly discussion,general discussion,1,1,0,0.0
045275,2017,Scan of Gunaratna`s commentary,Bibliographic requests,bibliographic request,1,1,0,0.0
045278,2017,Invitation to participate in monographic issue on India Studies,History and culture,general discussion,1,1,0,0.0
045279,2017,"ENJEUX DE LA PHILOLOGIE INDIENNE : traditions, éditions, traductions/transferts ISSUES IN INDIAN PHILOLOGY: Traditions, Editions, Translations/Transfers Paris, Collège de France, 5-7 décembre 2016",General scholarly discussion,general discussion,1,1,1,1.0
045285,2017,Swat,General scholarly discussion,general discussion,1,1,0,0.0
045286,2017,Benveniste & Renou 1934,General scholarly discussion,general discussion,1,1,0,0.0
045287,2017,"Centre for Religious Studies, Manipal University: Performance Lecture by Dr Padmaja Suresh",Announcements and events,announcement/event,1,1,0,0.0
045288,2017,"Centre for Religious Studies, Manipal University: Lecture by Dr Andrew Ollett",Announcements and events,announcement/event,1,1,0,0.0
045292,2017,"Call for papers: History of Science in India Symposium, Canterbury University, Christchurch, New Zealand, April 19-20 2017",Announcements and events,announcement/event,1,1,0,0.0
045297,2017,Once Upon a Time in India,History and culture,general discussion,1,1,0,0.0
045300,2017,an inscribed Jaina bronze at Hyderabad,Buddhism and Jainism,general discussion,1,1,0,0.0
045303,2017,New publication: Satsangijivanam,General scholarly discussion,announcement/event,1,1,0,0.0
045304,2017,women in the harem,General scholarly discussion,general discussion,1,1,0,0.0
045307,2017,E-Text of Kalhaṇa's Rājataraṅginī?,Digital resources and tools,digital resource/tool,1,1,0,0.0
045310,2017,"New Essay on ""Classical India""",History and culture,general discussion,1,1,0,0.0
045312,2017,"Tenured position in Buddhism at the UofA, deadline late March",Announcements and events,job/position,1,1,0,0.0
045316,2017,A query,General scholarly discussion,identification/help request,1,1,0,0.0
045320,2017,Looking for PDF scans of two books...,Bibliographic requests,bibliographic request,1,1,0,0.0
045321,2017,pdf of Jagannātha Paṇḍitarāja,Bibliographic requests,bibliographic request,1,1,0,0.0
045322,2017,"Yoga Studies Summer School 2017 - Jagiellonian University - Kraków, Poland",Announcements and events,announcement/event,1,1,0,0.0
045323,2017,Request for उणादिसूत्र unicode,Bibliographic requests,digital resource/tool,1,1,0,0.0
045325,2017,VEDANTISTS AND BUDDHIST PHILOSOPHY,General scholarly discussion,general discussion,1,1,0,0.0
045335,2017,"Lectureship (Sanskrit Language and Indian Civilisation), Sorbonne Nouvelle University",General scholarly discussion,general discussion,1,1,0,0.0
045340,2017,Request for unicode version of tattvabodhinI 6.2,Bibliographic requests,digital resource/tool,1,1,0,0.0
045342,2017,First female sovereign,General scholarly discussion,general discussion,1,1,1,1.0
045344,2017,A disease called jāpyatā?,General scholarly discussion,general discussion,1,1,0,0.0
045346,2017,"Ancient text, new lives",Texts and philology,philological discussion,1,1,0,0.0
045354,2017,university jobs,General scholarly discussion,general discussion,1,1,0,0.0
045357,2017,Purus are original inhabitants of Core RgVedic Area...,General scholarly discussion,general discussion,1,1,0,0.0
045360,2017,pdf search,Bibliographic requests,bibliographic request,1,1,0,0.0
045361,2017,earliest attested mudras in South Asia?,History and culture,general discussion,1,1,0,0.0
045383,2017,Leiden Summer School 2017,Announcements and events,announcement/event,1,1,0,0.0
045391,2017,Mrchhakatika commentary By Srinivasacharya,Texts and philology,philological discussion,1,1,0,0.0
045396,2017,Question,General scholarly discussion,identification/help request,1,1,0,0.0
045413,2017,Candragomin’s etymological definition of jñāna,General scholarly discussion,general discussion,1,1,0,0.0
045415,2017,Centre of Jaina Studies Publications & Events 17-18 March 2017,Buddhism and Jainism,general discussion,1,1,0,0.0
045421,2017,A Reference from N.N. Bhattacharyya (1982),Bibliographic requests,bibliographic request,1,1,0,0.0
045422,2017,Special issue on Logic and Religion,History and culture,general discussion,1,1,0,0.0
045423,2017,Albrecht Weber archive at the LoC,General scholarly discussion,general discussion,1,1,0,0.0
045424,2017,Acta Asiatica---Call for papers,Announcements and events,announcement/event,1,1,0,0.0
045430,2017,GRETIL update #479,Digital resources and tools,digital resource/tool,1,1,0,0.0
045433,2017,vyūha images,General scholarly discussion,general discussion,1,1,0,0.0
045434,2017,"Update on Yoga Studies Summer School 2017 @ Jagiellonian University - Kraków, Poland",Announcements and events,announcement/event,1,1,0,0.0
045435,2017,Source of astrological quotation,General scholarly discussion,general discussion,1,1,0,0.0
045436,2017,Bhaṭṭikāvya Mallinātha soft copy,Bibliographic requests,general discussion,1,1,0,0.0
045437,2017,अनुगृहीतो ऽस्मि,General scholarly discussion,general discussion,1,1,0,0.0
045441,2017,Buddhasvamin,General scholarly discussion,general discussion,1,1,0,0.0
045442,2017,"Workshop “The Future of Digital Texts in South Asian Studies / A SARIT Workshop”, IKGA, Vienna, May 22-24, 2017",Announcements and events,announcement/event,1,1,0,0.0
045449,2017,SK XML version 1.8.4,Digital resources and tools,digital resource/tool,1,1,0,0.0
045450,2017,Book Announcement,General scholarly discussion,general discussion,1,1,0,0.0
045451,2017,Pdf request - Kālītantra,Bibliographic requests,bibliographic request,1,1,0,0.0
045453,2017,ECSAS 2018 in Paris - Call for Panels,General scholarly discussion,general discussion,1,1,0,0.0
045469,2017,Coincidence,General scholarly discussion,general discussion,1,1,0,0.0
045470,2017,"Call for Papers: University of Toronto's Graduate Conference on South Asian Religions, Oct. 5th-6th, 2017",Announcements and events,announcement/event,1,1,0,0.0
045477,2017,New Publication,General scholarly discussion,announcement/event,1,1,0,0.0
045478,2017,ATTANTYA ABHAVA -Revisited,General scholarly discussion,general discussion,1,1,0,0.0
045484,2017,Academic Director of the Oxford Centre for Hindu Studies,General scholarly discussion,general discussion,1,1,0,0.0
045489,2017,"Berggruen Postdoc fellowship in Indian Philosophy 2017-2019, advert and further particulars",Announcements and events,job/position,1,1,0,0.0
045493,2017,The Frits Staal memorial volume has just been published,General scholarly discussion,obituary/memorial,1,1,0,0.0
045497,2017,GRETIL update #480,Digital resources and tools,digital resource/tool,1,1,0,0.0
045498,2017,Some job advertisements,Announcements and events,job/position,1,1,0,0.0
045499,2017,new book available: The Cambridge Introduction to Sanskrit,General scholarly discussion,general discussion,1,1,0,0.0
045500,2017,https://catalog.hathitrust.org/Record/001254766,Manuscripts and epigraphy,general discussion,1,1,0,0.0
045507,2017,World Sanskrit Conference 2018 Paper/Panel Abstract Submission is NOW OPEN,Announcements and events,announcement/event,1,1,0,0.0
045509,2017,thanks to everyone for info about Gītagovinda transltions,General scholarly discussion,general discussion,1,1,0,0.0
045520,2017,"Conference Reminder: ""Self and Attention: Cross-Cultural Perspectives, "" 22 April, University of Reading",Announcements and events,announcement/event,1,1,0,0.0
045526,2017,Book Announcement,General scholarly discussion,general discussion,1,1,0,0.0
045531,2017,Sanskrit Reading Room Summer Schedule,General scholarly discussion,philological discussion,1,1,0,0.0
045533,2017,Embodying the Vedas,General scholarly discussion,general discussion,1,1,0,0.0
045534,2017,Exemplary translations/versions of the Gītagovinda in South Asian Languages,General scholarly discussion,general discussion,1,1,0,0.0
045535,2017,Cambridge University Library collections of Sanskrit manuscripts and their impact on research,General scholarly discussion,general discussion,1,1,0,0.0
045537,2017,DIPAVAMSA-AUTHOUR,General scholarly discussion,general discussion,1,1,0,0.0
045538,2017,New publication: Buddhist Manuscripts in the Schøyen Collection IV,General scholarly discussion,announcement/event,1,1,0,0.0
045543,2017,DIPAVAMSA-AUTHOUR,General scholarly discussion,general discussion,1,1,0,0.0
045549,2017,PDF copy,Bibliographic requests,bibliographic request,1,1,0,0.0
045555,2017,(no subject),General scholarly discussion,general discussion,1,1,0,0.0
045560,2017,Pratap Bhanu Mehta on Indic education,General scholarly discussion,general discussion,1,1,0,0.0
045567,2017,Distribution of meat as prasad,General scholarly discussion,general discussion,1,1,0,0.0
045569,2017,Laghusiddhānta kaumudī (Ballantyne) - online reference available,Bibliographic requests,bibliographic request,1,1,0,0.0
045570,2017,Seeking a high quality scan of Vasu’s Aṣṭādhyāyī and Siddhāntakaumudī,Bibliographic requests,bibliographic request,1,1,0,0.0
045571,2017,Laghusiddhānta kaumudī (Ballantyne)/Kanshi Ram,General scholarly discussion,general discussion,1,1,0,0.0
045575,2017,"CONF: Final Reminder, ""Self and Attention: Cross-Cultural Perspectives, "" 22 April, University of Reading",General scholarly discussion,philological discussion,1,1,0,0.0
