domain,priority,source_file,source_row,record_id,label,status,reason,evidence_url,reviewer,checked_at,note
author_normalization,high,data/processed/authors_needing_review.csv,466,indology-author-a1ff1ea1f8,a2795850 at smail1.rrz.Uni-Koeln.DE,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,467,indology-author-02e3d624ee,ac161 at leo.nmc.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,468,indology-author-c7c78c61a8,ajaykrao at UCHICAGO.EDU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,469,indology-author-bb22d2f5cc,apsss at uohyd.ernet.in,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,470,indology-author-b8797b3406,asha,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,471,indology-author-1cd6881e56,avillarr at is.dal.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,472,indology-author-a6c3be64a6,bahulkar,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,473,indology-author-ca4fe10073,bala at biomechanics.asri.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,474,indology-author-225db71b27,bc4s-nmr at asahi-net.or.jp,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,475,indology-author-7517e5e6f6,bhatcher at titan.iwu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,476,indology-author-166942f105,buddha at leland.Stanford.EDU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,477,indology-author-8cbf493382,c.cicuzza at iol.it,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,478,indology-author-d74d8185d7,carolyn-b-brown at uiowa.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,479,indology-author-c725f741ea,cbond at sas.upenn.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,480,indology-author-ccd8c15938,cr,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,481,indology-author-41c06194ee,dmitry at quant.stu.neva.ru,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,482,indology-author-ce8b047677,drdj at mail.utexas.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,483,indology-author-49e6c53ede,falk at fub46.zedat.fu-berlin.de,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,484,indology-author-4e5f189253,franceschini.marco at fastwebnet.it,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,485,indology-author-9ae4caf9c8,frr2897 at garnet.acns.fsu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,486,indology-author-b5bb6a53eb,girish at sisna.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,487,indology-author-3c78f619e6,hipbone at earthlink.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,488,indology-author-283e8da818,hshah at ccmail.muller.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,489,indology-author-d41be4f616,iao,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,490,indology-author-93a988a490,ibric at sri.lanka.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,491,indology-author-6b642796a9,indobib at indoger.unizh.ch,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,492,indology-author-69298e49e1,indtimes at del2,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,493,indology-author-d067166836,isabelle.onians at CLAYSANSKRITLIBRARY.ORG,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,494,indology-author-1a140a6bdc,j.e.braarvig at iks.uio.no,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,495,indology-author-00634565ac,jage at loc.gov,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,496,indology-author-14e793d896,jan,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,497,indology-author-5c91939cd0,janus005 at maroon.tc.umn.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,498,indology-author-8ad5706f09,jaybee,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,499,indology-author-24f51a86ee,jayesh at hedge.hw.stratus.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,500,indology-author-78d9b9463b,jens.braarvig at inl.uio.no,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,501,indology-author-f2542309f3,jfstaal,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,502,indology-author-b783b32a73,jgardner at blue.weeg.uiowa.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,503,indology-author-fbb4c0939c,jkcowart at io-online.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,504,indology-author-57b1754093,jkirk at micron.net\,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,505,indology-author-15c564eb24,jneuss,needs_review,short or single-token display name; retained without merge,,,,
