presentation_id,year,series,title,l1,l2,l3,l4,source,confidence,why
PRES_b8048f3ae8,2018,Roerich Readings,"Вопрос о соотношении субъекта-пудгалы, дискретности мышления-читты и устойчивости характеристик личности в тексте «Катхаваттху» (фрагмент 1.1.193-1.1.196)",philosophy,classical,text,fundamental,llm,0.9,"Вопрос о субъекте-пудгале, мышлении-читте и личности в 'Катхаваттху' — буддийская философия, классический период."
PRES_4b9af3479e,2018,Roerich Readings,Дискуссия между буддистами и санкхьяиками о существовании и природе атмана в разделе «Атмапарикша» «Таттвасанграхи» Шанатаракшиты,philosophy,classical,text,fundamental,llm,0.95,"Дискуссия буддистов и санкхьяиков об атмане в 'Таттвасанграхе' — философский спор, классический период."
PRES_9fe3408640,2018,Roerich Readings,Брахмадева и его комментарий к «Дравья-санграха-вритти» в контексте джайнской текстовой традиции,philosophy,medieval,text,fundamental,llm,0.9,"Комментарий к джайнскому тексту 'Дравья-санграха-вритти' — философия джайнизма, средневековый период."
PRES_10d033beaa,2018,Roerich Readings,«Ратнавали» Нагарджуны и «Дашабхумика-сутра»: явные и неявные связи,religion,classical,text,fundamental,llm,0.9,"Связи 'Ратнавали' Нагарджуны и 'Дашабхумика-сутры' — буддийские тексты, классический период."
PRES_9aff1006ae,2018,Roerich Readings,"Вратьи и чакравартины: образ Миродержца в Древней Индии в палийских, санскритских и ведийских источниках",history,vedic,text,fundamental,llm,0.85,"Образ Миродержца в Древней Индии по палийским, санскритским и ведийским источникам — историко-культурное исследование, ведийский период."
PRES_59d889fde6,2018,Roerich Readings,Обращение к буддийским сутрам «неясного» происхождения при императорском дворе в Японии в VIII в,religion,medieval,text,fundamental,llm,0.85,"Обращение к буддийским сутрам при императорском дворе в Японии в VIII в. — религиозная практика, средневековый период."
PRES_d476549bbe,2018,Roerich Readings,Образ Йусуфа в могольской живописи: к вопросу атрибуции,art_archaeology,medieval,image,fundamental,llm,0.9,"Образ Йусуфа в могольской живописи — искусствоведческий анализ, средневековый период, изобразительный материал."
PRES_454d44aaed,2018,Roerich Readings,Еще раз к вопросу о сандаловой статуе Будды,art_archaeology,classical,artefact,fundamental,llm,0.85,"Сандаловая статуя Будды — материальный артефакт, классический период."
PRES_c1939d2e87,2018,Roerich Readings,"Майтхуна, слияние лотоса и ваджры, или о некоторых особенностях символического языка сандхья-бхаша буддизма ваджраяны",religion,medieval,text,fundamental,llm,0.9,"Символический язык сандхья-бхаша буддизма ваджраяны — религиозная тема, средневековый период."
PRES_9e7c42bb8a,2018,Roerich Readings,Богиня с гхантой и гхатом. Дурга (?) в иконографической программе буддийского храма Аурангабада,art_archaeology,medieval,image,fundamental,llm,0.9,"Иконографическая программа буддийского храма Аурангабада — искусствоведение, средневековый период, изображения."
PRES_e63e2c0069,2018,Roerich Readings,Живопись и графика Гималайского региона в коллекции И.П.Минаева (МАЭ РАН): некоторые аспекты атрибуции и интерпретации,art_archaeology,colonial,archive,fundamental,llm,0.85,"Коллекция живописи и графики Гималайского региона в собрании Минаева — музейная коллекция, колониальный период."
PRES_5b31649829,2018,Roerich Readings,Тантрическая традиция в искусстве индийского модернизма,art_archaeology,modern,image,fundamental,llm,0.85,"Тантрическая традиция в искусстве индийского модернизма — искусствоведение, современный период."
PRES_d648392ad9,2018,Roerich Readings,Несколько слов о «я» и Адвайте в свете узнавания себя как предельного обладающего в толкованиях Абхинавагупты на «Ишварапратьябхиджня-карике» Утпаладевы,philosophy,medieval,text,fundamental,llm,0.95,"Толкования Абхинавагупты на 'Ишварапратьябхиджня-карике' — философия кашмирского шиваизма, средневековый период."
PRES_3f663f57ec,2018,Roerich Readings,Вода и водоемы в трактатах по вастувидье в пуранах,art_archaeology,medieval,text,fundamental,llm,0.85,"Вода и водоемы в трактатах по вастувидье в пуранах — архитектурная тема, средневековый период, текстовый анализ."
PRES_a0f09ba677,2018,Roerich Readings,Тема «мадаль» (обряд самоистязания) в тамильской поэзии,literature,medieval,text,fundamental,llm,0.85,Тема мадаль (обряд самоистязания) в тамильской поэзии — анализ литературного текста средневекового периода.
PRES_6329aa3fb2,2018,Roerich Readings,Чидамбарам и его дикшитары в зеркале «Панниру тирумурей»,religion,medieval,text,fundamental,llm,0.8,"Чидамбарам и дикшитары в зеркале «Панниру тирумурей» — религиозный текст, средневековый период."
PRES_587468d32d,2018,Roerich Readings,Текст в контексте: образ идеального сикхского правителя в кодексе Прем Сумараг в позднесредневековых панджабских реалиях,religion,medieval,text,fundamental,baseline,1.0,
PRES_0461ef8135,2018,Roerich Readings,К вопросу об обработке первоисточника в литературной санскритской джатаке,literature,classical,text,fundamental,llm,0.9,"Обработка первоисточника в литературной санскритской джатаке — анализ текста, классический период."
PRES_9ecbe3104e,2018,Roerich Readings,Имперская идея или этнический стереотип? Концепт «монгол» в первой половине XIII в,history,medieval,text,fundamental,llm,0.85,"Концепт «монгол» в первой половине XIII в — исторический анализ, средневековый период."
PRES_9991b02531,2018,Roerich Readings,Путешествие «Тысячи и одной ночи» в Ирландию,literature,medieval,text,fundamental,llm,0.8,"Путешествие «Тысячи и одной ночи» в Ирландию — литературное влияние, средневековый период."
PRES_0ad046733d,2018,Roerich Readings,Семантика глагольного корня bhram и его дериватов на материале древнеиндийского эпоса и поэзии,linguistics,classical,text,fundamental,llm,0.9,Семантика глагольного корня bhram — лингвистический анализ на материале древнеиндийского эпоса и поэзии.
PRES_eb1a5f1b93,2018,Roerich Readings,Буддийская миссия Н.К. Рериха в Лхасу,history,colonial,archive,fundamental,llm,0.85,"Буддийская миссия Н.К. Рериха в Лхасу — историческое событие, колониальный период, архивные материалы."
PRES_62dd4b0700,2019,Roerich Readings,Тибето-китайские параллели в наименованиях и титулах регентов на примере текста декрета Далай-ламы V о назначении Сангье Гьяцо дэсридом (1679 г.),tibetology,medieval,text,fundamental,llm,0.9,"Тибето-китайские параллели в наименованиях регентов — тибетология, анализ текста декрета."
PRES_f9cfeb6efc,2019,Roerich Readings,«Белые шапки»: интерпретации и эндемичность религиозного символа в начале XVIII в,religion,medieval,text,fundamental,llm,0.85,"«Белые шапки»: интерпретации религиозного символа — религиозный символ, средневековый период."
PRES_6274f89872,2019,Roerich Readings,Вербальный панегирик индийского монаршего портрета эпохи Моголов. 9.12.19,art_archaeology,medieval,image,fundamental,llm,0.85,"Вербальный панегирик индийского монаршего портрета эпохи Моголов — анализ изображения, средневековый период."
PRES_914c6126f3,2019,Roerich Readings,Старый парк Пушпакарандаки (одна из загадок «Глиняной повозки»),literature,classical,text,fundamental,llm,0.85,"Старый парк Пушпакарандаки — загадка «Глиняной повозки», классическая санскритская литература."
PRES_40c79b3a10,2019,Roerich Readings,"О стихах, приписываемых Бхартрихари",literature,classical,text,fundamental,llm,0.9,"О стихах, приписываемых Бхартрихари — анализ литературного текста, классический период."
PRES_795fb84e75,2019,Roerich Readings,Кабир о бхакти,religion,medieval,text,fundamental,llm,0.9,"Кабир о бхакти — религиозная тема, средневековый период."
PRES_913d0cd9c3,2019,Roerich Readings,К вопросу о замещениях (pratinidhi) при проведении шраута-ритуалов,religion,vedic,text,fundamental,llm,0.9,"Замещения при проведении шраута-ритуалов — ведийский ритуал, анализ текста."
PRES_f86793d7d0,2019,Roerich Readings,Монгольские ритуалы в русских летописях,history,medieval,text,fundamental,llm,0.85,"Монгольские ритуалы в русских летописях — исторический анализ, средневековый период."
PRES_4da8793f25,2019,Roerich Readings,Сюжет встречи с Дипанкарой: функциональная роль в текстовой традиции и возможные генетические связи,religion,classical,text,fundamental,llm,0.85,"Сюжет встречи с Дипанкарой — буддийский сюжет, классический период, текстовый анализ."
PRES_3e056063d9,2019,Roerich Readings,Sarvajña-bhāṣā — всеведущий и синкретический язык Калачакра-тантры,philosophy,medieval,text,fundamental,llm,0.9,"Sarvajña-bhāṣā — всеведущий язык Калачакра-тантры, философский анализ."
PRES_c0a5930788,2019,Roerich Readings,К вопросу о дхарани и Дхаранипитаке,religion,classical,text,fundamental,llm,0.85,"К вопросу о дхарани и Дхаранипитаке — буддийские тексты, классический период."
PRES_bda473a7a5,2019,Roerich Readings,"Семь сокровищ чакравартина и их пространственная локализация (палийский канон, «Артхашастра»)",religion,classical,text,fundamental,llm,0.85,"Семь сокровищ чакравартина — буддийская/индуистская тема, палийский канон, классический период."
PRES_17e399955c,2019,Roerich Readings,Место «Беседы о субъекте-пудгале» в структуре палийского канона и в истории буддийской философии,philosophy,classical,text,fundamental,llm,0.9,"«Беседа о субъекте-пудгале» — буддийская философия, палийский канон, классический период."
PRES_ce31fa073d,2019,Roerich Readings,Образ Ганеши в японском буддизме,religion,medieval,text,fundamental,llm,0.9,"Образ Ганеши в японском буддизме — религиозная иконография, средневековый период, анализ текстов/изображений."
PRES_787d114bd2,2019,Roerich Readings,«Цветомыслие» в Древней Индии (вербальный текст и стенопись),philosophy,classical,text,fundamental,llm,0.85,"«Цветомыслие» — философская концепция, вероятно, из веданты или санкхьи, классический период, анализ текста."
PRES_0f8aeee7b2,2019,Roerich Readings,Музыкальные колонны Южной Индии,art_archaeology,medieval,artefact,fundamental,llm,0.9,"Музыкальные колонны — архитектурный артефакт, средневековая Южная Индия."
PRES_e09ac364ea,2019,Roerich Readings,Фронтальное и трёхчетвертное изображение лица в западно-индийской миниатюре XII–XV вв,art_archaeology,medieval,image,fundamental,llm,0.9,"Изображение лица в миниатюре — изобразительное искусство, средневековье."
PRES_220562c90f,2019,Roerich Readings,Феномен недосказанной речи ардхокти в санскритской драме,literature,classical,text,fundamental,llm,0.9,"Ардхокти в санскритской драме — литературный приём, классический период."
PRES_8402d54487,2019,Roerich Readings,Дайва-арадхана Тулунаду (Южная Индия): сценарий и воплощение,religion,contemporary,fieldwork,fundamental,llm,0.85,"Дайва-арадхана — современный ритуал в Южной Индии, полевые материалы."
PRES_77c1b8528e,2019,Roerich Readings,«Парамаартхасара» Абхинавагупты: руководство по обретению «сингулярности» или свидетельство о невозможности бытия Бога (Бытия/Бога),philosophy,medieval,text,fundamental,llm,0.9,"«Парамаартхасара» Абхинавагупты — философский текст кашмирского шиваизма, средневековье."
PRES_11e2a3c771,2019,Roerich Readings,Обряд адхивасана («вселение») и его роль в формировании образов храма и города,religion,classical,text,fundamental,llm,0.85,"Обряд адхивасана — ритуал, классический/средневековый период, анализ текста."
PRES_01ee046380,2019,Roerich Readings,Сюжетные схемы санскритских джатак Харибхатты (IV–V в.),literature,classical,text,fundamental,llm,0.9,"Санскритские джатаки Харибхатты — литературный текст, классический период."
PRES_e19a817c80,2019,Roerich Readings,«Унмей вилаккам» как источник по иконологии Шивы Натараджи,art_archaeology,medieval,text,fundamental,llm,0.85,"«Унмей вилаккам» — источник по иконологии, средневековье, анализ текста."
PRES_e41ac61c54,2019,Roerich Readings,Поэтические формы средневекового тамильского бхакти,literature,medieval,text,fundamental,llm,0.9,"Поэтические формы тамильского бхакти — литература, средневековье."
PRES_b3fefc9375,2019,Roerich Readings,Восхваление табака в поэме «Пухейилей видутуду» тамильского поэта Сини Саккарей Пулавара,literature,colonial,text,fundamental,llm,0.85,"Восхваление табака — поэма, колониальный период (тамильский поэт)."
PRES_1343fa2056,2019,Roerich Readings,Роль представителя династии Тхакури (Тхакуджуджу) в ритуальной передаче власти в Непале,history,medieval,text,fundamental,llm,0.85,"Роль династии Тхакури в ритуальной передаче власти — политическая история Непала, средневековье."
PRES_42c1647dee,2019,Roerich Readings,Как уложить пять формул в одну строфу? «Архивирующие» возможности санскрита в математических сочинениях средневековой Индии,linguistics,medieval,archive,fundamental,baseline,0.8,
PRES_1d811c4689,2019,Roerich Readings,Ю.Н. Рерих и история индологии в России,history,modern,archive,fundamental,llm,0.9,"Ю.Н. Рерих и история индологии — история науки, архивные материалы, современный период."
PRES_12417b5ae3,2019,Roerich Readings,Опыт передачи эпической шлоки в русской переводческой традиции,literature,classical,text,applied,llm,0.85,"Перевод эпической шлоки — переводоведение, прикладной характер, классический эпос."
PRES_e64009085a,2019,Roerich Readings,Возможности понимания и написания термина «санскрит»,linguistics,unspecified,text,methodological,llm,0.8,"Термин «санскрит» — лингвистика, методологический обзор, период не указан."
PRES_a939d396b8,2020,Roerich Readings,Некоторые тангка из собрания Ю.Н. Рериха. Новые исследования,tibetology,modern,archive,fundamental,llm,0.9,"Тангка из собрания Рериха — тибетское искусство, архивные исследования, современный период."
PRES_c29a39d88c,2020,Roerich Readings,Кангдзей: «Подношения гневным божеcтвам»,tibetology,medieval,text,fundamental,llm,0.85,"Кангдзей — подношения гневным божествам, тибетский буддизм, средневековье."
PRES_ffd2c4b14a,2020,Roerich Readings,Две тханки из собрания И.П. Минаева (МАЭ РАН) и традиция странствующих рассказчиков (лама манипа) в Гималайском регионе,tibetology,medieval,image,fundamental,llm,0.85,"Тханки и традиция лама манипа — тибетология, изобразительный материал, средневековье."
PRES_215f0bcf2e,2020,Roerich Readings,"«Во отдаленном краю границы пребывающий, исповедая веру манджушринову»: о буддийском дискурсе в калмыцкой политике императора Юнчжэна (1723–1735)",history,colonial,archive,fundamental,llm,0.85,"Буддийский дискурс в политике Юнчжэна — история, колониальный период, архивные источники."
PRES_977099cdb8,2020,Roerich Readings,"Происхождение китайского иероглифа 佛 «фо» (Будда, буддизм)",linguistics,classical,text,fundamental,llm,0.9,"Этимология китайского иероглифа, связанного с буддизмом, относится к языкознанию; период — классический (буддизм в Китае)."
PRES_d0e5bdbfaa,2020,Roerich Readings,Отражение монгольских имперских идей в тибетской историографии. LX РЕРИХОВСКИЕ ЧТЕНИЯ,tibetology,medieval,text,fundamental,llm,0.85,Тибетская историография и монгольские имперские идеи — тибетология; период средневековый.
PRES_54c018c9f5,2020,Roerich Readings,Некоторые особенности праздника семи неварских селений юго-западной части Долины Катманду,ethnography,contemporary,fieldwork,applied,llm,0.9,Праздник неварских селений — этнографическое полевое исследование; современный период.
PRES_d84550d538,2020,Roerich Readings,Ṛddhi и священные следы прошлого: чудо в картине мира буддиста-паломника,religion,classical,text,fundamental,llm,0.85,Ṛddhi и чудеса в буддизме паломников — религиозная тема; классический период.
PRES_2bb37e704c,2020,Roerich Readings,Интерпретация датировки появления буддизма в Японии в традиционных источниках и храмовых хрониках энги,history,medieval,text,fundamental,llm,0.8,Датировка появления буддизма в Японии по традиционным источникам — историческое исследование; средневековье.
PRES_838219a1ee,2020,Roerich Readings,Способы изображения животных в литературной санскритской джатаке,literature,classical,text,fundamental,llm,0.9,Изображение животных в санскритской джатаке — литературный анализ; классический период.
PRES_705d6f4e9c,2020,Roerich Readings,Мотивный анализ сюжета «Джатаки о павлине» Харибхатты (IV–V вв. н.э.),literature,classical,text,fundamental,llm,0.9,Мотивный анализ джатаки Харибхатты — литературоведение; классический период.
PRES_15b5fbdc83,2020,Roerich Readings,Что отличает индийскую эпистемическую культуру от западной?,philosophy,classical,text,methodological,llm,0.85,Сравнение индийской и западной эпистемических культур — философия; классический период.
PRES_273faaf1c4,2020,Roerich Readings,"Шива Саптасварамурти из Пареля. Иконография, интерпретации, параллели",art_archaeology,medieval,artefact,fundamental,llm,0.9,Иконография Шивы из Пареля — искусствоведение/археология; средневековый период.
PRES_4c303a7d1a,2020,Roerich Readings,Антропоморфная образность «игры знания»: телесная метафора и метафора путешествия,philosophy,classical,text,fundamental,llm,0.8,Телесная метафора и метафора путешествия в 'игре знания' — философский анализ; классический.
PRES_23ce849cd3,2020,Roerich Readings,Некоторые особенности текстов по вастувидье в пуранах и их интерпретация в современной массовой культуре,religion,medieval,text,applied,llm,0.85,Вастувидья в пуранах и современная интерпретация — религиозный текст; средневековье.
PRES_c0d93ccddb,2020,Roerich Readings,Ю.Н. Рерих о кочевниках Тибета,history,modern,archive,fundamental,llm,0.9,Ю.Н. Рерих о кочевниках Тибета — история науки; современный период.
PRES_492441fb51,2020,Roerich Readings,Небывальщины и парадоксы в древне- индийской поэзии,literature,classical,text,fundamental,llm,0.9,Небывальщины и парадоксы в древнеиндийской поэзии — литература; классический период.
PRES_5e3f146897,2020,Roerich Readings,Небывальщины и парадоксы в средневековой североиндийской поэзии,literature,medieval,text,fundamental,llm,0.9,Небывальщины и парадоксы в средневековой североиндийской поэзии — литература; средневековье.
PRES_69020aec6c,2020,Roerich Readings,"К анализу стиха Ригведа 1.120.11, или Предварительные заметки о ведийском автомобиле",linguistics,vedic,text,fundamental,llm,0.9,Анализ стиха Ригведы — лингвистика/филология; ведийский период.
PRES_fac07beb0f,2020,Roerich Readings,"Загадка эдуки – монумента опрокинутого мира (эпиграфика, эпос, пураны)",history,classical,text,fundamental,llm,0.85,"Эдука — эпиграфика, эпос, пураны; историческое исследование; классический период."
PRES_4222cc5294,2020,Roerich Readings,Проблемы атомизма по «Вимшике» Васубандху и «Аламбана-парикше» Дигнаги,philosophy,classical,text,fundamental,llm,0.9,Атомизм Васубандху и Дигнаги — буддийская философия; классический период.
PRES_75e95131c2,2020,Roerich Readings,Санскритская грамматика и мирская мудрость,linguistics,classical,text,fundamental,llm,0.9,Санскритская грамматика — лингвистика; классический период.
PRES_c70b31e5b3,2020,Roerich Readings,Роль «Тируттондар тирувандади» Намби Андар Намби в формировании шиваитского канона,religion,medieval,text,fundamental,llm,0.85,Формирование шиваитского канона — религия; средневековый период.
PRES_37b0efbebb,2020,Roerich Readings,Поэтический цикл Кабилара о князе Пари,literature,medieval,text,fundamental,llm,0.9,Поэтический цикл Кабилара — литература; средневековый период.
PRES_8c8a78a7c6,2020,Roerich Readings,Модели мотивации понятий «муж» и «жена» в дравидийских языках,linguistics,unspecified,text,fundamental,llm,0.9,Анализ мотивации понятий в дравидийских языках — лингвистическое исследование.
PRES_bdc2b8783d,2020,Roerich Readings,Санскрит и индийская философия в творчестве композитора А.Н. Скрябина,philosophy,modern,text,fundamental,llm,0.85,Связь санскрита и индийской философии с творчеством Скрябина — философская тема.
PRES_33bcacf231,2020,Roerich Readings,Смена парадигмы? Числовые «коды» в структуре индийских математических сочинений древности и средневековья,other,classical,text,fundamental,llm,0.8,Числовые коды в математических сочинениях — не подходит под основные дисциплины.
PRES_52e54251ce,2020,Roerich Readings,Опыт применения интертекстуального подхода при изучении санскритских и палийских памятников,literature,classical,text,methodological,llm,0.9,Интертекстуальный подход к санскритским и палийским памятникам — литературоведение.
PRES_a95408ba26,2020,Roerich Readings,Феномен речевого сбоя как средство художественной выразительности в структуре классической санскритской драмы,literature,classical,text,fundamental,llm,0.9,Речевой сбой в санскритской драме — литературный анализ.
PRES_5927c1b975,2020,Roerich Readings,О некоторых основных понятиях пратьябхиджни,philosophy,medieval,text,fundamental,llm,0.95,Пратьябхиджня — философская школа кашмирского шиваизма.
PRES_d8f0fef90a,2021,Roerich Readings,Образы бодхисаттвы Авалокитешвары в коллекции Кабинета Рериха: Авалокитешвара – податель прозрения,religion,medieval,image,fundamental,llm,0.9,Образы бодхисаттвы Авалокитешвары — религиозная иконография.
PRES_9dae5c811e,2021,Roerich Readings,Захват джунгарами Тибета в 1717 г,history,colonial,text,fundamental,llm,0.9,Захват Тибета джунгарами — историческое событие.
PRES_b0a4a6a4a5,2021,Roerich Readings,О буддологии в тексте Abhisamayālaṅkāra (тиб. Mngon rtogs rgyan),tibetology,classical,text,fundamental,llm,0.95,Буддология в Abhisamayālaṅkāra — тибетская буддийская традиция.
PRES_27b1d377eb,2021,Roerich Readings,Особенности топонимов Западного края Китая（西域): лингвокультурный аспект,linguistics,unspecified,text,fundamental,llm,0.85,Лингвокультурный аспект топонимов — лингвистика.
PRES_5cc77e65a5,2021,Roerich Readings,Магические средства ведения войны на монголо-тибетском фронте,religion,medieval,text,fundamental,llm,0.8,Магические средства ведения войны — религиозная практика.
PRES_633cf7004a,2021,Roerich Readings,"Волосы Будды: паломнический и житийный нарратив, изобразительная традиция",religion,classical,text,fundamental,llm,0.9,"Волосы Будды — паломнический и житийный нарратив, религия."
PRES_7921400a74,2021,Roerich Readings,Зороастрийский культ огня и ритуалы парсов Индии,religion,medieval,text,fundamental,llm,0.9,Зороастрийский культ огня и ритуалы парсов — религия.
PRES_30d2bc26a5,2021,Roerich Readings,О роли змея (nāga) в вайшнавском культе раннего периода индуизма,religion,classical,text,fundamental,llm,0.9,Роль змея в вайшнавском культе — религиозная тема.
PRES_147c940250,2021,Roerich Readings,О манерах театральной игры: категория вритти в «Натьяшастре»,literature,classical,text,fundamental,llm,0.9,Категория вритти в Натьяшастре — литература/театр.
PRES_a525a168ab,2021,Roerich Readings,Эволюция струнного музыкального инструмента вины на материале скульптуры пещерных храмов южной Индии (I–X вв.),art_archaeology,classical,artefact,fundamental,llm,0.9,Эволюция вины на материале скульптуры — археология/искусство.
PRES_e2a4694725,2021,Roerich Readings,Начало гирлянды. Первые известные серии миниатюр рагамала,art_archaeology,medieval,image,fundamental,llm,0.9,Миниатюры рагамала — изобразительное искусство.
PRES_3eda18e9e8,2021,Roerich Readings,Визуальная поэзия или поэтический рисунок Рабиндраната Тагора: традиция каллиграфии и фигуры-лампы,literature,modern,image,fundamental,llm,0.85,Визуальная поэзия Тагора — литература и искусство.
PRES_79e743c4be,2021,Roerich Readings,Танец суфийских дервишейволчков ритуала «сама» и сакральный «танец вихря» (fr. dance vertige) «Мистерии» А.Н. Скрябина,religion,modern,text,fundamental,llm,0.8,Танец суфийских дервишей и Скрябин — религиозная практика.
PRES_4a38078432,2021,Roerich Readings,Панчатантра как шастра и как тантра,literature,classical,text,fundamental,llm,0.85,Панчатантра как шастра и тантра — литературный анализ.
PRES_646140769f,2021,Roerich Readings,"Эпитет, образ, мотив в средневековой поэзии бхакти",literature,medieval,text,fundamental,llm,0.9,"Средневековая поэзия бхакти, анализ эпитетов, образов, мотивов — литературоведческое исследование текста."
PRES_c193a1cc2e,2021,Roerich Readings,Мотивационные доминанты как «система ожидания» в санскритском и палийском повествовании,literature,classical,text,fundamental,llm,0.85,"Мотивационные доминанты в санскритском и палийском повествовании — анализ нарративных структур, литература."
PRES_71a1ef7771,2021,Roerich Readings,Особенности представлений о творении вселенной и ее истории в пуранах,religion,medieval,text,fundamental,llm,0.8,"Представления о творении вселенной в пуранах — религиозно-мифологическая тема, пуранический период."
PRES_68f68e8947,2021,Roerich Readings,Прагматика перечней в эпиграфическом тексте (к открытию надписей брахми III–II вв. до н.э. в Центральной Индии),linguistics,classical,text,fundamental,llm,0.9,Прагматика перечней в эпиграфическом тексте брахми — лингвистический анализ надписей.
PRES_03eb8bb5cb,2021,Roerich Readings,Был ли Панчашихка Материалистом?,philosophy,classical,text,fundamental,llm,0.85,"Вопрос о материализме Панчашикхи — философская дискуссия, древнеиндийская философия."
PRES_d1d14a99b1,2021,Roerich Readings,«История Тирумулара»: биография бхакта и биография сиддха,religion,medieval,text,fundamental,llm,0.85,"Биография бхакта и сиддха — религиозная тема, средневековый тамильский бхакти."
PRES_74f0b9dbb8,2021,Roerich Readings,Любовные и религиозные мотивы в средневековой тамильской поэме «Тирукковейар» Маниккавасахара,literature,medieval,text,fundamental,llm,0.9,Любовные и религиозные мотивы в тамильской поэме — литературоведческий анализ средневекового текста.
PRES_67b4ce2328,2021,Roerich Readings,", Е. А. Ренковская (ИЯз РАН, ИВ РАН) Астрологические манускрипты на танкри из коллекции Кхубрама Кхушдиля (Химачал-Прадеш): особенности текстов и датировка",religion,medieval,text,fundamental,llm,0.85,"Астрологические манускрипты на танкри — религиозно-астрологический текст, средневековье."
PRES_3c42887649,2021,Roerich Readings,Жизнь и реалии Кумаона в народных песнях-ньоли,ethnography,modern,fieldwork,fundamental,llm,0.9,Народные песни-ньоли Кумаона — этнографическое исследование фольклора.
PRES_19f9c5b8ab,2021,Roerich Readings,"Зеркало, конец иллюзии. Или как удовлетворить тайно влюбленную, касающуюся кувшинами грудей отражения возлюбленного. Учение об отражении в 3-й главе «Тантра-алоки» Абхинавагупты",philosophy,medieval,text,fundamental,llm,0.9,Учение об отражении в Тантра-алоке Абхинавагупты — философский анализ кашмирского шиваизма.
PRES_a9dfccbed8,2021,Roerich Readings,Индийское царство и индийские диковины в средневековых ирландских рукописях XV в. «Романа об Александре»,literature,medieval,text,fundamental,baseline,1.0,
PRES_213b0b1de9,2021,Roerich Readings,Пятнистый охотничий зверь индоевропейцев и «Атхарваведа» 19.49.4 (заметки об индоиранском бестиарии),linguistics,vedic,text,fundamental,llm,0.85,"Заметки об индоиранском бестиарии, Атхарваведа — лингвистический и филологический анализ."
PRES_965ca3fc2b,2021,Roerich Readings,Предварительные замечания к проблеме речевого сбоя в древнеиндийской теории драмы,literature,classical,text,fundamental,llm,0.85,"Речевой сбой в древнеиндийской теории драмы — литературоведение, классическая драматургия."
PRES_9d2b60c41e,2021,Roerich Readings,Вклад Ю.Н. Рериха в развитие тибетского языкознания,linguistics,modern,archive,fundamental,llm,0.9,"Вклад Рериха в тибетское языкознание — история науки, лингвистика."
PRES_5092113c15,2021,Roerich Readings,«Культурологический поворот» в исследованиях Ю.Н. Рериха и Л.Н. Гумилёва,history,modern,archive,fundamental,llm,0.85,"Культурологический поворот в исследованиях Рериха и Гумилёва — история науки, культурология."
PRES_94db424895,2021,Roerich Readings,Вклад Ю.Н. Рериха в формирование «транскультурного пространства» Калимпонга (1950-е гг. ХХ в.),history,modern,archive,fundamental,llm,0.85,Вклад Рериха в транскультурное пространство Калимпонга — историко-биографическое исследование.
PRES_8ca083b138,2022,Roerich Readings,Памятные даты – стимул к новым поискам: 150 лет со дня рождения Павла Риттера и 120 лет со дня рождения Юрия Рериха. (доклад онлайн),history,modern,archive,applied,llm,0.8,"Памятные даты, стимул к поискам — историко-биографическая хроника."
PRES_8bce4f930d,2022,Roerich Readings,Дарджилингский период в научной карьере Ю.Н. Рериха,history,modern,archive,fundamental,llm,0.85,Дарджилингский период в карьере Рериха — историко-биографическое исследование.
PRES_231441bfe0,2022,Roerich Readings,Некоторые особенности культа Белого старца в Сиккиме. (доклад онлайн),religion,modern,fieldwork,fundamental,llm,0.85,"Культ Белого старца в Сиккиме — религиоведческое исследование, современный период."
PRES_6639f5e148,2022,Roerich Readings,К реконструкции языковых контактов в области Шангшунг в дотибетскую эпоху,linguistics,unspecified,text,fundamental,llm,0.8,"Реконструкция языковых контактов в Шангшунг — лингвистика, дотибетская эпоха, период неопределён."
PRES_6db1d38cf2,2022,Roerich Readings,"Трактат Марко Паллиса, предостерегающий Тибет о последствиях Кали-юги (об атрибутировании и содержании тибетского ксилографа из Архива музея Рерихов (Филиал Государственного музея Востока))",religion,modern,archive,fundamental,llm,0.85,"Трактат Марко Паллиса о Кали-юге — религиозный текст, тибетский ксилограф, архивный материал."
PRES_c7dde9eafd,2022,Roerich Readings,Лексикализация дезидератива в классическом санскрите,linguistics,classical,text,fundamental,llm,0.95,Тема лексикализации дезидератива в классическом санскрите — грамматическое исследование на материале текстов.
