presentation_id,year,series,title,meso_codes,proposed_meso,source,confidence
PRES_31feb73475,2022,Zograf Readings,Буддийский Ренессанс в Южной Азии конец XIX – сер. XX века: история и перспективы,buddhist_studies|modern_society_politics,,deepseek_strict_scale_audit,0.9
PRES_930a4d9f79,2022,Zograf Readings,История Индии в философской интерпретации Свами Вивекананды.*,history_of_indology,,deepseek_strict_scale_audit,0.85
PRES_4ffed3b1f3,2022,Zograf Readings,Комментарий к коренной мантре Ваджракилаи,buddhist_studies|tibetology_himalaya,,deepseek,0.9
PRES_15b9f1549c,2022,Zograf Readings,Проблема зла и концепция лилавады в кашмирском шиваизме,philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_be992f88b7,2022,Zograf Readings,Новый роман Салмана Рушди «Кишот» и его индийская составляющая,modern_literature|comparative_analysis,,deepseek,0.9
PRES_ade0ab345b,2022,Zograf Readings,"""Бхагавата мела натакам"": театр и ритуал в деревне Мелаттур (Тамилнад)",ethnography_performance|dravidology_south_india,,deepseek,0.9
PRES_a14ab8e9af,2022,Zograf Readings,Образ птицы чатаки в поэзии бенгальских вайшнавов (на примере Рупы Госвамина)*,bhakti_vaishnava|bengal,,deepseek,0.9
PRES_af28da8f44,2022,Zograf Readings,Смысл и понимание войны в средневековой Южной Индии (поэма Джаянкондара «Парани о войне в Калинге»),dravidology_south_india,,deepseek_strict_scale_audit,0.8
PRES_2b869fa264,2022,Zograf Readings,Западная философия и восточная медитация в учении Ошо Раджниша.*,modern_society_politics,,deepseek_strict_scale_audit,0.9
PRES_c6ce1e5635,2022,Zograf Readings,Женщины-гуру в текстах индуистского тантризма*,ritual_studies,,deepseek_strict_scale_audit,0.9
PRES_76a1404370,2022,Zograf Readings,"Диалектологическое исследование языка куллуи (< химачали): задачи, методика, результаты",hindi_urdu_new_indo_aryan|fieldwork,,deepseek,0.9
PRES_ca45861a41,2022,Zograf Readings,Мотив царской процессии в жизнеописаниях Будды,buddhist_studies,,deepseek,0.9
PRES_c011ad4d77,2022,Zograf Readings,"Вьякарана: не  наука о языке, а методология синтеза речи (философский подход)",sanskrit_grammar_panini|philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_af185dfb85,2022,Zograf Readings,"К анализу устройства «Шрибхашья» Рамануджи: содержание, композиция, стиль",philosophy_epistemology|bhakti_vaishnava,,deepseek,0.9
PRES_5ee94fed7d,2022,Zograf Readings,Ритуальный комплекс похоронных обрядов в неварском буддизме*,nepal_newar_kathmandu|buddhist_studies|life_cycle_rituals,,deepseek,0.9
PRES_e3b0743d31,2022,Zograf Readings,Томас Рис-Дэвидс как основатель Pali Text Society,history_of_indology|pali_early_buddhism,,deepseek,0.9
PRES_6f1f055a72,2022,Zograf Readings,Этапы развития тамильского языкового пуризма,dravidology_south_india,,deepseek_strict_scale_audit,0.9
PRES_1e3039b022,2022,Zograf Readings,Кришнаитские коды проповеди северо-индийского бхакти,bhakti_vaishnava,,deepseek_strict_scale_audit,0.9
PRES_fb1f237dc7,2022,Zograf Readings,Чайтья в трех версиях «Лалитавистары»: взаимодействие текста и паломнической традиции,buddhist_studies|manuscripts_epigraphy,,deepseek,0.9
PRES_19464a9a79,2022,Roerich Readings,Связка текст-смысл-мышление в «Артхашастре» Каутильи: уникальность и стандартность,philosophy_epistemology,,deepseek,0.9
PRES_224b938159,2022,Roerich Readings,Учение о цвете Ксенократа Сикионского и теория цвето-культурной компетенции чхави Древней Индии,philosophy_epistemology|visual_material_culture,,deepseek_strict_scale_audit,0.9
PRES_231441bfe0,2022,Roerich Readings,Некоторые особенности культа Белого старца в Сиккиме. (доклад онлайн),tibetology_himalaya,,deepseek,0.9
PRES_27a371b83b,2022,Roerich Readings,О предельном предмете в «Парамартхасаре» Абхинавагупты,philosophy_epistemology,,deepseek,0.9
PRES_3713c953c3,2022,Roerich Readings,Этимологическая классификация лексики в индийской и европейской грамматической традиции на примере языка куллуи,etymology|comparative_analysis,,deepseek_strict_scale_audit,0.9
PRES_40bcedce59,2022,Roerich Readings,К вопросу о русском переводе «Мимансакапарикальпита-атма-парикши» «Таттва-санграхи» Шантаракшиты с комментарием Камалашилы «Панджика»,buddhist_studies|translation_reception,,deepseek,0.9
PRES_5528877ed4,2022,Roerich Readings,Композиция «Апастамба-шраутасутры»: базовые ритуалы (prakṛti) и их модификации (vikṛti),vedic_studies|ritual_studies,,deepseek,0.9
PRES_6639f5e148,2022,Roerich Readings,К реконструкции языковых контактов в области Шангшунг в дотибетскую эпоху,tibetology_himalaya,,deepseek,0.85
PRES_6c278c000a,2022,Roerich Readings,Несколько замечаний о введении и первой части «Тирумантирама»,dravidology_south_india,,deepseek,0.9
PRES_6db1d38cf2,2022,Roerich Readings,"Трактат Марко Паллиса, предостерегающий Тибет о последствиях Кали-юги (об атрибутировании и содержании тибетского ксилографа из Архива музея Рерихов (Филиал Государственного музея Востока))",tibetology_himalaya|expeditions,,deepseek,0.9
PRES_73ff9d211a,2022,Roerich Readings,Тригата в «Натьяшастре»: религиозное и символическое значение,ritual_studies,,deepseek,0.9
PRES_787181142c,2022,Roerich Readings,Сообщение о смерти Чингис-хана в русских летописях,china_mongolia_inner_asia,,deepseek,0.9
PRES_88384d600b,2022,Roerich Readings,Представления о времени и пространстве в «Прета-канде» «Гаруда-пураны»,vedic_studies,,deepseek,0.9
PRES_8bce4f930d,2022,Roerich Readings,Дарджилингский период в научной карьере Ю.Н. Рериха,history_of_indology|expeditions,,deepseek,0.9
PRES_8ca083b138,2022,Roerich Readings,Памятные даты – стимул к новым поискам: 150 лет со дня рождения Павла Риттера и 120 лет со дня рождения Юрия Рериха. (доклад онлайн),history_of_indology,,deepseek,0.85
PRES_b7e8bb27cc,2022,Roerich Readings,«Жизнь Будды» Ашвагхоши и Серебряный век русской культуры,translation_reception|comparative_analysis,,deepseek_strict_scale_audit,0.9
PRES_bab6fc9b5c,2022,Roerich Readings,Немногие сведения о Нилакантхадикшитеграмматисте,sanskrit_grammar_panini,,deepseek,0.9
PRES_beed481e92,2022,Roerich Readings,Недосказанность/прерванность речи в классической санскритской драме,literary_studies,,deepseek_strict_scale_audit,0.9
PRES_c4a37b0299,2022,Roerich Readings,Священные зороастрийские тексты и переписка парсийских жрецов с зороастрийскими жрецами Ирана,,,deepseek,0.85
PRES_c7dde9eafd,2022,Roerich Readings,Лексикализация дезидератива в классическом санскрите,sanskrit_grammar_panini,,deepseek,0.9
PRES_cc6f3afab6,2022,Roerich Readings,«Стела монастыря Шакья 释迦院碑» 1257 г. в Монголии – изучение и анализ текста,china_mongolia_inner_asia|buddhist_studies,,deepseek,0.9
PRES_d8ca534401,2022,Roerich Readings,Рецепция тантрического текста в совеременной культуре: случай Аллена Гинзберга,translation_reception,,deepseek,0.9
PRES_e6909d6386,2022,Roerich Readings,Философия и практики самоповреждающего поведения в тамильском бхакти (доклад онлайн),dravidology_south_india|bhakti_vaishnava,,deepseek,0.9
PRES_ea72ffeb6f,2022,Roerich Readings,Стилистика Амаравати и поэтика «Лалитавистары»,buddhist_studies|visual_material_culture,,deepseek,0.85
PRES_f0ebf6d248,2022,Roerich Readings,Проявление чувств в лирике кришнаитского бхакти XVI в,bhakti_vaishnava,,deepseek,0.9
PRES_f6fa058fc3,2022,Roerich Readings,Полисемия в области терминологии родства – дравидийские и индоарийские языки,dravidology_south_india|new_indo_aryan_languages,,deepseek_strict_scale_audit,0.9
PRES_54f46089cf,2023,Zograf Readings,Проблема интерпретации действия в комментарии Шанкары на Бхагавадгиту,philosophy_epistemology,,deepseek,0.9
PRES_98d82c72fc,2023,Zograf Readings,«Юга-пурана» как исторический источник,,,deepseek,0.85
PRES_5f75a74856,2023,Zograf Readings,Об особенностях индийской философии на основе южноазиатской схемы рациональности,comparative_analysis,,editorial_scale_adjudication_after_deepseek,0.9
PRES_a7dd3734a8,2023,Zograf Readings,О возможности передачи санскритских стихотворных размеров в русских переводах,translation_reception|metrics,,deepseek,0.85
PRES_15d3fb6de7,2023,Zograf Readings,Склонность к конфликтам в образе Махакашьяпы в буддийских канонических текстах,buddhist_studies|pali_early_buddhism,,deepseek,0.9
PRES_791395e4f3,2023,Zograf Readings,Female-Mystic in Medieval Tamil Literature and Early Sufism: Structural Similarity of Images,comparative_analysis|dravidology_south_india,,deepseek_strict_scale_audit,0.9
PRES_480255fc60,2023,Zograf Readings,"В поисках современного подхода к прозе Премчанда.Коровина Евгения Владимировна, Ренковская Евгения Алексеевна (Москва). Экспедиция к памятникам протоиндийской цивилизации на территории Индии",expeditions,,deepseek,0.9
PRES_787b14a0e0,2023,Zograf Readings,Переоценка различных методологических подходов по исследованию индийской философии: по следам книги В. Адлури и Д. Багчи «The Nay Science: A History of German Indology»,history_of_indology,,deepseek_strict_scale_audit,0.9
PRES_610b03d2ff,2023,Zograf Readings,Политик читает и пересказывает эпос. «Рамаяна» и «Махабхарата» в переложении Чакраварти Раджагопалачари,epic_ramayana_mahabharata|translation_reception,,deepseek,0.9
PRES_ba0c5adfc5,2023,Zograf Readings,Значения и функционирование лексемы ye в бенгальском языке,bengal,,deepseek,0.9
PRES_1908d7b36f,2023,Zograf Readings,Мотивы «Сказания о Джаландхаре в «Падма-пуране»,epic_ramayana_mahabharata,,deepseek,0.9
PRES_a2f899084b,2023,Zograf Readings,К вопросу об истинности в пурва-мимансе,philosophy_epistemology,,deepseek,0.9
PRES_7562109f6c,2023,Zograf Readings,Найти нормативную этику в традиционных текстах: сверхзадача и её решение мыслителями Бенгальского Возрождения.,bengal|philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_4de09c27d6,2023,Zograf Readings,О не-волшебной помощнице в сказках парья: вариант фольклорного мотива,ethnography_performance,,deepseek,0.85
PRES_35bfe9a087,2023,Zograf Readings,Поздний Р.Тагор и «Бхагавадгита»: переосмысляя концепцию о долге,bengal|translation_reception,,deepseek,0.9
PRES_e9b81b8275,2023,Zograf Readings,"Скульптура Нритья Шивы из храма Мандапешвара в Мумбаи. Стиль, иконография, аналогии",visual_material_culture,,deepseek,0.9
PRES_611497ab1e,2023,Zograf Readings,Почему Брахман наделен природой звука (шабда-таттва)?,philosophy_epistemology,,deepseek,0.9
PRES_62b9cf0c5b,2023,Zograf Readings,Мантры в ведийских шраута-ритуалах.,vedic_studies|ritual_studies,,deepseek,0.95
PRES_f66453165e,2023,Zograf Readings,Этнографические сборы В.И. Липского на Цейлоне в начале XX в,expeditions|colonial_encounters,,deepseek,0.9
PRES_a857464651,2023,Zograf Readings,Россия и русские в произведениях Салмана Рушди,modern_literature,,deepseek,0.85
PRES_1b5173b389,2023,Zograf Readings,Кукольный театр Западной Бенгалии,ethnography_performance|bengal,,deepseek,0.9
PRES_62dd6c8e04,2023,Zograf Readings,Средний залог в санскрите. К семантике категории,sanskrit_grammar_panini,,deepseek,0.9
PRES_fa4495621c,2023,Zograf Readings,«Моя мать и твоя мать – какая родня?» Об обозначениях братьев и сестер и возможностях прадравидийской реконструкции,dravidology_south_india,,deepseek_strict_scale_audit,0.9
PRES_1b31b33d7d,2023,Zograf Readings,"Падаяни, мудиетту, тиятту: ритуальные исполнительские традиции центральной Кералы",ethnography_performance,,deepseek,0.9
PRES_f51367fb8e,2023,Zograf Readings,"«… Есть некая рыба, которая чюдовидна имать»: возможные истоки и неочевидные связи одного композитного существа индийской миниатюры",visual_material_culture,,deepseek,0.85
PRES_5e77c810ef,2023,Zograf Readings,Сотериологический ракурс «йогического суицида» (utkrānti) в традиционной индуистской йоге и тантре,yoga_ayurveda,,deepseek,0.9
PRES_9d14455fc4,2023,Zograf Readings,"«Брахма-стути» из «Бхушунди Рамаяны»: текстология, смыслы, параллели",epic_ramayana_mahabharata|bhakti_vaishnava,,deepseek,0.9
PRES_15d62b4d73,2023,Zograf Readings,Надписи на медных предметах протоиндийской письменностью,manuscripts_epigraphy,,deepseek,0.9
PRES_04610344c1,2023,Zograf Readings,Вспомнить все: ганджифа и забытая карточная игра «Сидаста» из коллекции А.М. и Л.А. Мервартов,board_games|museum_collections,,deepseek,0.9
PRES_abbc19de8a,2023,Zograf Readings,Типология индийских аскетов по санскритским источникам,,,deepseek_strict_scale_audit,0.9
PRES_e3d0c6390b,2023,Zograf Readings,Трудности в изучении философского наследия Дигнаги: опыт переводчика и историка философии,buddhist_studies|philosophy_epistemology,,deepseek,0.9
PRES_8cdd12fd64,2023,Zograf Readings,Тема угона скота (veṭci) в древнетамильской поэзии и литературной теории,dravidology_south_india,,deepseek,0.9
PRES_93486d23e6,2023,Zograf Readings,Древнеиндийская ономастика в «Вишнусахасранаме»,epic_ramayana_mahabharata,,deepseek,0.9
PRES_9c5aa5f208,2023,Zograf Readings,Анализ аморальных поступков в «Абхидхармакоше» Васубандху,buddhist_studies|philosophy_epistemology,,deepseek,0.9
PRES_bfeac6bacd,2023,Zograf Readings,Дворец небесный и дворец земной: две схожие главы  «Лалитавистары» и их функциональная роль в общей композиции текста,buddhist_studies,,deepseek,0.9
PRES_fedb65a96a,2023,Zograf Readings,Проповедь Личного Безличного Бога в учении Свами Вивекананды,modern_society_politics,,deepseek,0.85
PRES_79ea256d20,2023,Zograf Readings,Коллекция тамильских рукописей М.С. Андреева из Индийского фонда ИВР РАН,manuscripts_epigraphy|dravidology_south_india,,deepseek,0.9
PRES_97985deb72,2023,Zograf Readings,Драма как категория и жанр в древнеиндийской поэтике,literary_studies,,deepseek_strict_scale_audit,0.9
PRES_53e2fda5cf,2023,Zograf Readings,Философская компаративистика В. Хальбфасса,comparative_analysis|history_of_indology,,deepseek_strict_scale_audit,0.9
PRES_4d78ade780,2023,Zograf Readings,Научные связи Ф.И.Щербатского с британскими востоковедами в 1930-е гг,history_of_indology|colonial_encounters,,deepseek,0.9
PRES_a2a302da68,2023,Zograf Readings,Антропология индийской куклы: контексты и ракурсы,visual_material_culture|ethnography_performance,,deepseek_strict_scale_audit,0.8
PRES_83af4f8905,2023,Zograf Readings,Коллекция № ВХ ЭФЗК 495 для МАЭ (состав и значение),museum_collections,,deepseek,0.9
PRES_8f6dd21bfb,2023,Zograf Readings,Ритуальный комплекс родильных обрядов в неварском буддизме,nepal_newar_kathmandu|ritual_studies|life_cycle_rituals,,deepseek,0.9
PRES_1654668dbb,2023,Roerich Readings,Словослияние в куллуи как способ словообразования,new_indo_aryan_languages,,deepseek,0.9
PRES_259ddc64ac,2023,Roerich Readings,Обсценная брань и её следы в РВ 10.10: возможна ли реконструкция текста?,vedic_studies,,deepseek,0.9
PRES_3b994db7ef,2023,Roerich Readings,Исследования древнеиндийских текстов как ключевое направление в ранней японской буддологии,buddhist_studies|history_of_indology,,deepseek_strict_scale_audit,0.8
PRES_46cb67fd05,2023,Roerich Readings,Тексты праджняпарамиты в ойратской религиозной культуре и законоположениях,buddhist_studies|china_mongolia_inner_asia,,deepseek,0.9
PRES_481f966cc6,2023,Roerich Readings,"Karaṇīya-mettasutta – «Любовь всеобъемлющая», как императив, освобождающий от страданий сансары",pali_early_buddhism,,deepseek,0.9
PRES_48997b3d72,2023,Roerich Readings,Культ корзины в Древней Индии и смена религиозной парадигмы,ritual_studies,,deepseek_strict_scale_audit,0.8
PRES_52333b1258,2023,Roerich Readings,Надписи на колонне Гелиодора,manuscripts_epigraphy,,deepseek,0.9
PRES_8190c6779b,2023,Roerich Readings,Отражение монгольских имперских идей в средневековых вьетнамских источниках,china_mongolia_inner_asia,,deepseek,0.9
PRES_87b3b9e9f4,2023,Roerich Readings,Несколько замечаний о Брахмане и сущем,philosophy_epistemology,,deepseek,0.85
PRES_89e97978bb,2023,Roerich Readings,Ритуал приема почетного гостя при жертвоприношениях сомы,vedic_studies|ritual_studies,,deepseek,0.9
PRES_8f4eeac42e,2023,Roerich Readings,Улан-Баторский период в научной карьере Ю.Н. Рериха. 1926-1927 годы,history_of_indology|expeditions,,deepseek,0.9
PRES_b1ae58819e,2023,Roerich Readings,Представление о годе в концепции времени пуран,cosmology,,deepseek,0.85
PRES_b35fa99329,2023,Roerich Readings,О понятии «вкус» (rasa) в древнеиндийской традиции,literary_studies,,deepseek,0.85
PRES_b57a66fc22,2023,Roerich Readings,"Журнал “Stepping stones” – гималайская культура, буддизм и философия перенниализма сквозь призму взглядов европейских исследователей",tibetology_himalaya|buddhist_studies,,deepseek_strict_scale_audit,0.8
PRES_be1bdeb599,2023,Roerich Readings,«Не одне грандиозныя прелести Гималаев»: итоги путешествия И. П. Минаева в Кумаон (1875),expeditions|himalaya,,deepseek,0.9
PRES_e6073c947c,2023,Roerich Readings,Этимология и семантика цветообозначения «красный» в китайской культуре,etymology,,deepseek,0.9
PRES_edcdc9e33a,2023,Roerich Readings,Социоскрипторная ситуация в Древней Индии,,,deepseek_strict_scale_audit,0.8
PRES_095045ced7,2024,Zograf Readings,От эпического предания до буддийского сказания и обратно: история Шьямы,epic_ramayana_mahabharata|buddhist_studies,,deepseek,0.9
PRES_0ee4f09fc9,2024,Zograf Readings,Четыре вида непосредственного восприятия в «Капле логики» Дхармакирти,buddhist_studies|philosophy_epistemology,,deepseek,0.9
PRES_751bd49b01,2024,Zograf Readings,Мадхупарка при жертвоприношениях сомы в ритуале Атитхьешти (ātithyeṣṭi),ritual_studies,,expert_override_after_deepseek,0.9
PRES_16bca7ecfe,2024,Zograf Readings,Бодхисаттва — стрелок из лука. Буддийский сюжет и его аналоги,buddhist_studies|comparative_analysis,,deepseek,0.9
PRES_a501b6a2fb,2024,Zograf Readings,Воссоздавая историю древней Индии: исследовательский опыт Раджендролала Митро,history_of_indology,,deepseek,0.9
PRES_aec61fca00,2024,Zograf Readings,Онтология и сотериология «Ананда-сутр» П.Р. Саркара,,,deepseek,0.9
PRES_a6c3ed1331,2024,Zograf Readings,Сравнительный анализ космологических представлений на полях вишнуитской и джайнской «джняна чаупады» (игры знания) XVIII — XIX вв,comparative_analysis|vaishnava|jain|cosmology|board_games|eighteenth_century|nineteenth_century,,expert_override_after_deepseek,0.8
PRES_2e44fd3b07,2024,Zograf Readings,Гадание о суженом по зеркалу в «Махабхарате»: индоиранский и индоевропейский фон,epic_ramayana_mahabharata|comparative_analysis,,deepseek_strict_scale_audit,0.8
PRES_f839fed528,2024,Zograf Readings,Несколько этимологий арготических слов среднеазиатских цыган на фоне дискуссий последнего полувека об истории цыган,etymology,,deepseek,0.9
PRES_e5145aacfc,2024,Zograf Readings,Образы тигра и рыбы в бенгальской фразеологии,bengal,,deepseek,0.9
PRES_9c7e8b863d,2024,Zograf Readings,В.В. Верещагин и И.П. Минаев: русские путешественники в Гималаях,history_of_indology|travel_history|himalaya|nineteenth_century,,expert_override_after_deepseek,0.9
PRES_36658fe404,2024,Zograf Readings,Переписка О.Н. Бетлингка по поводу Петербургских словарей и судьба лексикографа,history_of_indology,,deepseek,0.9
PRES_05b827a55e,2024,Zograf Readings,О терминологии ‘воды’ в космогонических гимнах Ригведы,vedic_studies,,deepseek,0.9
PRES_2c2078bd62,2024,Zograf Readings,Суфизм в Индии: истоки и течения,,,deepseek_strict_scale_audit,0.8
PRES_f5d59da068,2024,Zograf Readings,“Чорджапод”: история и перспективы исследования,tibetology_himalaya,,deepseek,0.9
PRES_56fc72bc0c,2024,Zograf Readings,Телеологический аргумент в пользу существования Бога в учении Свами Вивекананды,,,deepseek,0.9
PRES_5d7e0395b2,2024,Zograf Readings,Стадии пути к освобождению по «Найшкармья-сиддхи» (I.52) Сурешвары,vedic_studies,,deepseek,0.9
PRES_6024934b6c,2024,Zograf Readings,Монистический теизм (адвайта-ишваравада) Абхинавагупты в сопоставлении с ишваравадой адвайты Шанкары на материале их комментариев к «Бхагавадгите».,philosophy_epistemology,,deepseek_strict_scale_audit,0.8
PRES_6b13d39224,2024,Zograf Readings,Интерпретация эвтаназии в буддийской картине мира,buddhist_studies,,deepseek_strict_scale_audit,0.8
PRES_079e007b21,2024,Zograf Readings,Поведенческие стереотипы сикхов,,,deepseek_strict_scale_audit,0.8
PRES_8410b1d47f,2024,Zograf Readings,Обоснование невозможности чувственного познания в «Прасаннападе» Чандракирти,buddhist_studies,,deepseek,0.9
PRES_6816d52ddb,2024,Zograf Readings,"""Махабхарата"" как текст культурной памяти",epic_ramayana_mahabharata,,deepseek_strict_scale_audit,0.8
PRES_aad0fc574e,2024,Zograf Readings,Российская экспедиция в Ассам 1911-1912 гг,history_of_indology|expeditions|assam|twentieth_century,,expert_override_after_deepseek,0.9
PRES_8ef9132d46,2024,Zograf Readings,Обряд панчамакара в каулических тантрах,ritual_studies,,deepseek,0.9
PRES_91ce32f17e,2024,Zograf Readings,Парадигмальное мышление брахманов. Связь философских универсалий и варно-кастовой системы в Индии,philosophy_epistemology,,deepseek_strict_scale_audit,0.8
PRES_92abfea9fd,2024,Zograf Readings,Вредные существа и животные в авестийской и ведической традиции,vedic_studies,,deepseek_strict_scale_audit,0.8
PRES_963b9bd836,2024,Zograf Readings,Как лучше представить западному читателю историю индийской философии: размышление по поводу книги В. Эльтшингера и И. Ратье «Что такое индийская философия?»,history_of_indology,,deepseek_strict_scale_audit,0.8
PRES_4f524eafad,2024,Zograf Readings,Три системы бенгальского стихосложения,metrics|prosody|literary_studies|bengal,,expert_override_after_deepseek,0.9
PRES_d717d5e2f7,2024,Zograf Readings,Преображение богини Кали: точка зрения «Маханирвана-тантры»,ritual_studies,,deepseek,0.9
PRES_a39bbb97f1,2024,Zograf Readings,Образ времени в поэзии Бхартрихари,literary_studies,,deepseek,0.9
PRES_ce65708032,2024,Zograf Readings,«Город победы» Рушди —  ответ «Рамаяне» самого скандального автора 20 столетия,modern_literature|english_literature|twentieth_century,,expert_override_after_deepseek,0.85
PRES_696c63d93f,2024,Zograf Readings,Женские голоса в каввали: гендер и традиции,ethnography_performance,,deepseek_strict_scale_audit,0.8
PRES_2bda00f799,2024,Zograf Readings,Локальные варианты Дурга Пуджи в Колкате,bengal,,deepseek,0.9
PRES_b02d534334,2024,Zograf Readings,Абхисамаяланкара как предмет буддийского образования,buddhist_studies,,deepseek,0.85
PRES_b481edbec8,2024,Zograf Readings,Индийские корреспонденты Е.Е. Обермиллера,history_of_indology,,deepseek,0.9
PRES_d75dd66eb2,2024,Zograf Readings,Рассказы для детей об аватарах Вишну,vaishnava,,deepseek,0.85
PRES_6ea3ace365,2024,Zograf Readings,'Айодхья Махатмья'. Средневековый путеводитель по Айодхье и его топонимы на современной карте города,travel_history,,deepseek,0.9
PRES_61d9ee5a41,2024,Zograf Readings,Непальский монастырь Копан: встреча Востока и Запада,nepal_newar_kathmandu|buddhist_studies,,deepseek,0.85
PRES_c8253960c0,2024,Zograf Readings,Проблема сознания в философии адвайта-веданты Сурешвары.,philosophy_epistemology,,deepseek,0.9
PRES_f010b17f2f,2024,Zograf Readings,"Бхеру-джи и мать Кали в деревенском Раджастхане: мифы, культ, фольклор",ethnography_performance,,deepseek,0.85
PRES_ccb5812059,2024,Zograf Readings,«Тень» Ситы и «призрак» Елены: две истории о похищенных жёнах,comparative_analysis|epic_ramayana_mahabharata,,deepseek_strict_scale_audit,0.8
PRES_f49e034f4f,2024,Zograf Readings,Пенпавакутху: новая форма театра плоских фигур Кералы,ethnography_performance,,deepseek,0.9
PRES_ea2d7c759c,2024,Zograf Readings,Был ли Бхартрихари сторонником шабда-адвайты?,philosophy_epistemology,,deepseek,0.9
PRES_19768a5d08,2024,Zograf Readings,Джайнские пещерные храмы Махараштры в контексте развития скальной архитектуры Индии,jain_studies|manuscripts_epigraphy,,deepseek_strict_scale_audit,0.8
PRES_ec0380288a,2024,Zograf Readings,"Поэтическое представление о духовном и мирском благе в гимнах наянаров (сборник ""Деварам"")",bhakti_vaishnava,,deepseek,0.9
PRES_dae77125cb,2024,Zograf Readings,Новые индоарийские этимологии лексики языка куллуи,etymology|new_indo_aryan_languages|himalaya|fieldwork,,expert_override_after_deepseek,0.9
PRES_f18f8d1465,2024,Zograf Readings,Модели интерпретации телесности в хатха-йоге,yoga_ayurveda,,deepseek_strict_scale_audit,0.8
PRES_8026de31fe,2024,Zograf Readings,"Литература хинди как предмет школьной программы в Индии: история куррикулума, ценности и цели обучения",modern_society_politics,,deepseek_strict_scale_audit,0.8
PRES_f7005c0259,2024,Zograf Readings,Бодхисаттва в образе пишачи: следы комической традиции в описании аскезы Гаутамы,buddhist_studies,,deepseek,0.9
PRES_65c736b410,2024,Zograf Readings,Ритуальные предметы и украшения в контексте обрядов жизненного цикла неваров. Онлайн,ethnography_performance|nepal_newar_kathmandu|life_cycle_rituals,,expert_override_after_deepseek,0.9
PRES_ff586f57a2,2024,Zograf Readings,"Развертка, свертка и смысл в индийской философии",philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_04be156989,2024,Roerich Readings,Принципы построения верениц древнеиндийских имён в «Вишнусахасранаме» («Махабхарата» XII.135),epic_ramayana_mahabharata,,deepseek,0.9
PRES_05234eac69,2024,Roerich Readings,Похищение и возвращение жён в древнеиндийском эпосе и параллели в древнегреческих сюжетах,comparative_analysis|epic_ramayana_mahabharata,,deepseek_strict_scale_audit,0.95
PRES_1e29140cc1,2024,Roerich Readings,Планиметрические модели тела человека в санскритских трактатах по искусству и в стенописи Аджанты,visual_material_culture,,deepseek_strict_scale_audit,0.9
PRES_2d53080efa,2024,Roerich Readings,Некоторые тхангка из коллекции Ю.Н. Рериха (Новые исследования),tibetology_himalaya|museum_collections,,deepseek,0.9
PRES_3262a00942,2024,Roerich Readings,Ю.Н. Рерих о происхождении монгольской письменности,history_of_indology,,deepseek,0.9
PRES_3fc20c5385,2024,Roerich Readings,"Культ корзины у гондов, джайнская икона аягапатта и буддийский алтарь: еще раз о смене религиозной парадигмы в Древней Индии",jain_studies|buddhist_studies,,deepseek_strict_scale_audit,0.9
PRES_423a77f362,2024,Roerich Readings,Этимология и семантика цветообозначения «черный» в культуре Китая,etymology,,deepseek,0.9
PRES_48742ecace,2024,Roerich Readings,Индийские классификации: принципы различения поэтических украшений (аланкар),literary_studies,,deepseek_strict_scale_audit,0.9
PRES_55975781a7,2024,Roerich Readings,К проблеме происхождения варны кшатриев: культ воинской элиты в индоарийской традиции (по данным археологии и петроглифики),vedic_studies,,deepseek_strict_scale_audit,0.9
PRES_7522e9718b,2024,Roerich Readings,Многообразие культурных традиций и влияний в средневековой Индии: от династий до социальных изменений,,,deepseek_strict_scale_audit,0.9
PRES_7582592a44,2024,Roerich Readings,Новый поворот традиции шраута: Сагничит Трисахасра Атиратра Сомаяга 2024 в Западной Бенгалии,vedic_studies|bengal,,deepseek,0.9
PRES_89de2df795,2024,Roerich Readings,О нарративной символике бронзовой фигурки танцующего Бала-Кришны,visual_material_culture,,deepseek,0.9
PRES_956af043cd,2024,Roerich Readings,Посох Чанакьи,,,deepseek,0.8
PRES_959566c64e,2024,Roerich Readings,Обряды «жизненного цикла» скульптуры по материалам пуран,ritual_studies|life_cycle_rituals,,deepseek_strict_scale_audit,0.9
PRES_9c0c80bea0,2024,Roerich Readings,"Традиционные индийские классификации: образцовые, удобные, проблематичные",,,deepseek_strict_scale_audit,0.9
PRES_9c6f0c2111,2024,Roerich Readings,Буддизм в Восточном Туркестане,buddhist_studies|china_mongolia_inner_asia,,deepseek_strict_scale_audit,0.9
PRES_9f90298801,2024,Roerich Readings,Тема леса в поэтических антологиях Бхартрихари и Видьякары,literary_studies,,deepseek,0.9
PRES_a07fb33bc9,2024,Roerich Readings,"О письмах Ю.Н. Рериха из коллекции Д. Тарчина (Колумбийский университет, Нью-Йорк, США)",history_of_indology|expeditions,,deepseek,0.9
PRES_a67d45cc5a,2024,Roerich Readings,К идентификации тантрических изображений Ямантаки в монастыре Юнъань-сы 永安寺 провинции Шаньси 山西省,tibetology_himalaya|visual_material_culture,,deepseek,0.9
